ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
19509;*;37;41~48;5.059859155;1.080985915;1035;284;*;14000~135999;2
19510;*;37;33~40;4.519886364;1.034090909;1290;352;*;14000~135999;2
19511;*;37;25~32;4.505235602;1.044502618;1878;382;*;14000~135999;2
19512;*;37;33~40;4.209169054;1.06017192;1318;349;*;14000~135999;2
19513;*;37;41~48;4.665413534;0.902255639;612;266;*;14000~135999;2
19514;*;37;41~48;4.816115702;1.049586777;1210;484;*;14000~135999;2
19515;*;37;1~16;4.741322314;1.062809917;4722;1210;*;14000~135999;2
19516;*;37;49~56;9.136363636;1.590909091;74;22;*;14000~135999;2
19517;*;37;33~40;4.232905983;1.083333333;1998;468;*;14000~135999;2
19518;*;37;33~40;3.609375;1.078125;598;192;*;14000~135999;2
19519;*;37;41~48;3.308510638;1.010638298;293;94;*;14000~135999;2
19520;*;37;41~48;4.376731302;1.066481994;881;361;*;14000~135999;2
19521;*;37;49~56;3.502564103;0.969230769;459;195;*;14000~135999;2
19522;*;37;17~24;2.37254902;0.990196078;198;204;0.0000~3.5347;136000~196999;2
19523;*;37;49~56;2.870967742;0.85483871;152;62;*;14000~135999;2
19524;*;37;17~24;2.951219512;1;658;41;0.0000~3.5347;136000~196999;2
19525;*;37;49~56;3.35443038;1.120253165;325;158;*;14000~135999;2
19526;*;37;1~16;5.46961326;0.988950276;1776;724;*;136000~196999;2
19527;*;37;41~48;4.732258065;1.058064516;673;310;*;14000~135999;2
19528;*;37;41~48;4.914583333;1.05;1131;480;*;14000~135999;2
19529;*;37;33~40;6.698412698;1;158;63;*;136000~196999;2
19530;*;37;41~48;5.744744745;1.006006006;839;333;*;14000~135999;2
19531;*;37;33~40;5.562111801;1.114906832;679;322;*;14000~135999;2
19532;*;37;17~24;5.093514329;1.009049774;2426;663;*;14000~135999;2
19533;*;37;33~40;5.689655172;1.099137931;720;232;*;14000~135999;2
19534;*;37;25~32;5.720779221;1.357142857;855;308;*;14000~135999;2
19535;*;37;1~16;6.056085919;1.167064439;3033;838;*;14000~135999;2
19536;*;37;1~16;20125;2.928571429;402;112;*;136000~196999;2
19537;*;37;17~24;3.914728682;0.96124031;163;129;*;258000~318999;2
19538;*;37;1~16;4.718693285;1.015426497;3221;1102;*;14000~135999;2
19539;*;37;33~40;5.214723926;0.996932515;972;326;*;14000~135999;2
19540;*;37;25~32;5.090510949;1.080291971;1957;685;*;14000~135999;2
19541;*;37;41~48;4.066666667;0.866666667;176;60;*;14000~135999;2
19542;*;37;33~48;5;0.888888889;22;9;*;441000~501999;2
19543;*;37;33~40;4.285714286;0.857142857;51;14;*;14000~135999;2
19544;*;37;33~40;4.076323988;1.026479751;2052;642;*;14000~135999;2
19545;*;37;33~40;3.900826446;1.003305785;2047;605;*;14000~135999;2
19546;*;37;25~32;3.257575758;0.939393939;192;66;*;14000~135999;2
19547;*;37;49~56;4.391862955;1.070663812;1525;467;*;14000~135999;2
19548;*;37;41~48;4.606666667;1065;2122;600;*;14000~135999;2
19549;*;37;33~40;3.917241379;1.034482759;622;145;*;14000~135999;2
19550;*;37;33~40;4.812064965;1.106728538;1687;431;*;14000~135999;2
19551;*;37;25~32;4.097639485;1.024678112;3010;932;*;14000~135999;2
19552;*;37;17~24;3.752941176;1.411764706;276;85;*;14000~135999;2
19553;*;37;25~32;3.229691877;1.176470588;1043;357;*;14000~135999;2
19554;*;37;33~40;3.910679612;0.980582524;1787;515;*;14000~135999;2
19555;*;37;1~16;5.649149923;1.075734158;2316;647;*;14000~135999;2
19556;*;37;33~40;4.812727273;1.098181818;2045;550;*;14000~135999;2
19557;*;37;17~24;5.400244798;1.132190942;3116;817;*;14000~135999;2
19558;*;37;33~40;4.101626016;0.967479675;1027;246;*;14000~135999;2
19559;*;37;33~40;4.490625;1.359375;1073;320;*;14000~135999;2
19560;*;37;33~40;4.031496063;1.039370079;443;127;*;14000~135999;2
19561;*;37;1~16;6.40660737;1.059720457;2784;787;*;136000~196999;2
19562;*;37;1~16;4.983529412;1.034117647;2410;850;*;14000~135999;2
19563;*;37;25~32;4.474093264;1.137305699;1063;386;*;14000~135999;2
19564;*;37;1~16;5.962162162;1.086486486;1796;555;*;14000~135999;2
19565;*;37;17~32;6.077961019;0.980509745;2034;667;3.5348~7.0695;136000~196999;2
19566;*;37;17~24;4.285539216;1.087009804;2467;816;*;14000~135999;2
19567;*;37;1~16;3536;1;884;375;*;14000~135999;2
19568;*;37;33~40;5.570895522;1.037313433;729;268;*;14000~135999;2
19569;*;37;25~32;5.539115646;0.976190476;1804;588;*;14000~135999;2
19570;*;37;41~48;4.701807229;1.06626506;862;332;*;14000~135999;2
19571;*;37;1~16;5.174934726;1.075718016;2622;766;*;14000~135999;2
19572;*;37;17~24;4.186486486;0.997297297;770;370;*;14000~135999;2
19573;*;37;1~16;7.260932945;1.186588921;1934;686;*;136000~196999;2
19574;*;37;1~16;5.38984127;1.062222222;5807;1575;*;14000~135999;2
19575;*;37;17~24;5;1.134328358;189;67;*;14000~135999;2
19576;*;37;1~16;6.173913043;1.108695652;239;46;*;136000~196999;2
19577;*;37;17~24;5.733668342;1.06281407;1167;398;*;14000~135999;2
19578;*;37;1~16;6.126954922;1.119595216;3012;1087;*;136000~196999;2
19579;*;37;33~40;6.433121019;0.987261146;488;157;*;136000~196999;2
19580;*;37;17~24;5.643812709;1.053511706;1505;598;*;197000~257999;2
19581;*;37;1~16;5.052147239;1.023006135;2277;652;*;14000~135999;2
19582;*;37;25~32;5.021875;1.065625;2319;640;*;14000~135999;2
19583;*;37;17~24;5.431034483;1.534482759;130;58;*;14000~135999;2
19584;*;37;33~40;6.191489362;1.021276596;124;47;*;136000~196999;2
19585;*;37;25~32;5.27027027;1.022522523;660;222;*;14000~135999;2
19586;*;37;25~32;5.551020408;1.081632653;531;147;*;14000~135999;2
19587;*;37;17~32;6.604316547;1.107913669;469;139;3.5348~7.0695;136000~196999;2
19588;*;37;33~40;5.513833992;1.043478261;756;253;*;136000~196999;2
19589;*;37;17~32;6.3625;1.066666667;757;240;3.5348~7.0695;136000~196999;2
19590;*;37;25~32;5.46;1.046666667;451;150;0.0000~3.5347;136000~196999;2
19591;*;37;17~24;5.78313253;1.072289157;774;249;*;197000~257999;2
19592;*;37;17~32;6.594202899;1.014492754;220;69;3.5348~7.0695;136000~196999;2
19593;*;37;25~32;5.349299065;1.067757009;2742;856;*;14000~135999;2
19594;*;37;25~32;5.504672897;0.962616822;709;214;*;14000~135999;2
19595;*;37;33~40;4.861244019;0.985645933;617;209;*;136000~196999;2
19596;*;37;1~16;5.390625;0.967548077;2445;832;*;14000~135999;2
19597;*;37;25~32;7.224576271;1.18220339;642;236;0.0000~3.5347;136000~196999;2
19598;*;37;25~32;4.893371758;1.015850144;2446;694;*;14000~135999;2
19599;*;37;17~24;5.425149701;1.080838323;672;334;0.0000~3.5347;136000~196999;2
19600;*;37;25~32;4.851851852;1.024691358;672;243;0.0000~3.5347;136000~196999;2
19601;*;37;25~32;5.505952381;1.047619048;449;168;*;14000~135999;2
19602;*;37;33~40;4.706959707;0.989010989;706;273;*;14000~135999;2
19603;*;37;25~32;5.412429379;1.039548023;580;177;*;14000~135999;2
19604;*;37;25~32;5.592833876;1.058631922;1356;307;*;14000~135999;2
19605;*;37;25~32;5.468208092;1.144508671;624;173;*;14000~135999;2
19606;*;37;33~40;5.284482759;1.060344828;343;116;*;14000~135999;2
19607;*;37;17~32;5.626506024;5.240963855;244;83;3.5348~7.0695;136000~196999;2
19608;*;37;1~16;5.762973352;1.150070126;3062;713;*;14000~135999;2
19609;*;37;33~40;5.120253165;0.949367089;1272;474;*;14000~135999;2
19610;*;37;1~16;5.35347432;1.003021148;1011;331;*;14000~135999;2
19611;*;37;33~40;4.503386005;1.011286682;1559;443;*;14000~135999;2
19612;*;37;1~16;6.857575758;1.242424242;913;330;*;136000~196999;2
19613;*;37;1~16;5.945010183;1.024439919;1592;491;*;136000~196999;2
19614;*;37;25~32;6.115942029;1.176811594;1301;345;*;14000~135999;2
19615;*;37;25~32;4.991836735;1.346938776;1067;245;*;14000~135999;2
19616;*;37;33~40;4.928571429;2;47;14;*;14000~135999;2
19617;*;37;33~40;6.255319149;1.042553191;147;47;*;136000~196999;2
19618;*;37;33~40;6.345794393;1.079439252;586;214;*;136000~196999;2
19619;*;37;33~40;4.968085106;1.060283688;915;282;*;136000~196999;2
19620;*;37;49~56;5.195876289;0.989690722;295;97;*;14000~135999;2
19621;*;37;41~48;5.493333333;1;227;75;*;14000~135999;2
19622;*;37;33~40;6;1.5;27;8;*;14000~135999;2
19623;*;37;33~40;5.458333333;1.166666667;329;96;*;14000~135999;2
19624;*;37;41~48;4.543478261;1.013043478;632;230;*;14000~135999;2
19625;*;37;17~24;6;1.277258567;1054;321;*;14000~135999;2
19626;*;37;25~32;5.820960699;1.004366812;730;229;*;14000~135999;2
19627;*;37;41~48;5.272232305;1.01814882;1457;551;*;14000~135999;2
19628;*;37;1~16;6.778061224;1.239795918;1409;392;*;14000~135999;2
19629;*;37;1~16;5.226685796;1.012912482;2070;697;*;136000~196999;2
19630;*;37;17~24;3.973314607;1.028089888;1751;712;0.0000~3.5347;136000~196999;2
19631;*;37;17~32;6.638888889;1.083333333;92;36;3.5348~7.0695;136000~196999;2
19632;*;37;41~48;5.555555556;0.984126984;187;63;*;258000~379999;2
19633;*;37;25~32;4.426086957;1;275;115;*;197000~257999;2
19634;*;37;41~48;6.25;1.151041667;647;192;*;136000~196999;2
19635;*;37;25~32;6.354978355;1.060606061;747;231;*;14000~135999;2
19636;*;37;25~32;5.527896996;1.017167382;720;233;0.0000~3.5347;136000~196999;2
19637;*;37;25~32;5.322033898;0.898305085;682;236;*;14000~135999;2
19638;*;37;25~32;5.267175573;1.660305344;810;262;0.0000~3.5347;136000~196999;2
19639;*;37;17~24;5.477203647;1.018237082;1110;329;*;14000~135999;2
19640;*;37;17~24;5.3878327;1;853;263;*;14000~135999;2
19641;*;37;25~32;5.164444444;1.128888889;726;225;*;14000~135999;2
19642;*;37;1~16;5.327102804;1.14953271;189;107;*;136000~196999;2
19643;*;37;17~32;8.220930233;1.325581395;282;86;3.5348~7.0695;136000~196999;2
19644;*;37;1~16;5.959183673;0.981632653;1602;490;*;136000~196999;2
19645;*;37;17~24;6.024793388;1.107438017;431;121;*;14000~135999;2
19646;*;37;41~48;5.068376068;0.961538462;687;234;*;136000~196999;2
19647;*;37;1~16;4.851380042;1.059447983;1468;471;*;14000~135999;2
19648;*;37;25~32;5.349282297;0.933014354;647;209;0.0000~3.5347;136000~196999;2
19649;*;37;17~32;5.843373494;1.015060241;1070;332;3.5348~7.0695;136000~196999;2
19650;*;37;1~16;7.30859375;1.59765625;707;256;*;14000~135999;2
19651;*;37;1~16;5.493362832;1.08960177;2431;904;*;14000~135999;2
19652;*;37;33~40;4.440748441;1.035343035;2916;962;*;14000~135999;2
19653;*;37;33~40;3.853459973;0.994572592;2606;737;*;14000~135999;2
19654;*;37;33~40;4.593220339;1.148305085;893;236;*;14000~135999;2
19655;*;37;17~24;5.232273839;1.08801956;1441;409;*;14000~135999;2
19656;*;37;41~48;3.771428571;1.028571429;310;70;*;14000~135999;2
19657;*;37;1~16;4.822147651;1.026845638;1960;596;*;14000~135999;2
19658;*;37;1~16;5.36353771;1.015192621;5372;1843;*;14000~135999;2
19659;*;37;1~16;4.579778831;1.176935229;1593;633;*;14000~135999;2
19660;*;37;1~16;4.024911032;1.014234875;728;281;*;14000~135999;2
19661;*;37;41~48;5.167785235;1.082774049;1126;447;*;14000~135999;2
19662;*;37;49~56;4.954022989;1.011494253;922;348;*;14000~135999;2
19663;*;37;25~32;4.087478559;0.987993139;1234;583;*;14000~135999;2
19664;*;37;25~32;6.172413793;1.091954023;882;261;*;14000~135999;2
19665;*;37;17~32;6.551181102;0.996062992;736;254;3.5348~7.0695;136000~196999;2
19666;*;37;33~40;6.320328542;0.979466119;1226;487;*;136000~196999;2
19667;*;37;17~24;6.451193059;1.073752711;1313;461;*;14000~135999;2
19668;*;37;25~32;5.800865801;1.056277056;631;231;*;14000~135999;2
19669;*;37;1~16;4.580769231;0.930769231;688;260;*;136000~196999;2
19670;*;37;1~16;4.281756757;1.076351351;3909;1480;*;14000~135999;2
19671;*;37;1~16;5.745173745;0.972972973;773;259;*;136000~196999;2
19672;*;37;1~16;5.487272727;1.075151515;2531;825;*;14000~135999;2
19673;*;37;17~24;5.940625;0.978125;1258;320;*;14000~135999;2
19674;*;37;1~16;6.231527094;0.991789819;1639;609;*;197000~257999;2
19675;-121;39;1~16;5.840938722;1.011734029;2271;767;*;*;2
19676;-121;39;1~16;4.582926829;1.082926829;1065;410;*;*;2
19677;-121;39;17~32;4.941176471;0.882352941;195;68;*;14000~257999;2
19678;-121;39;1~16;4.516629712;1.028824834;1267;451;*;*;2
19679;-121;39;1~16;3.8675;1045;940;400;*;*;2
19680;-121;39;17~32;4.935643564;1.051155116;1419;606;*;14000~257999;2
19681;-121;39;33~64;4.746421268;0.930470348;1168;489;*;14000~257999;2
19682;-121;39;17~32;4.389380531;1.168141593;1043;452;*;14000~257999;2
19683;-121;39;33~64;4.970822281;1.090185676;822;377;*;14000~257999;2
19684;-121;39;33~64;4.314229249;1.104743083;1202;506;*;14000~257999;2
19685;-121;39;33~64;4.492273731;1.050772627;1030;453;*;14000~257999;2
19686;-121;39;33~64;3.908011869;0.916913947;856;337;*;14000~257999;2
19687;-121;39;17~32;4.738430584;1.068410463;1047;497;*;14000~257999;2
19688;-121;39;33~64;4.79916318;1.016736402;583;239;*;14000~257999;2
19689;-121;39;17~32;4.261904762;0.976190476;933;336;*;14000~257999;2
19690;-121;39;33~64;5.787790698;1.011627907;804;344;*;14000~257999;2
19691;-121;39;33~64;4.637271215;0.976705491;1431;601;*;14000~257999;2
19692;-121;39;33~64;5.077380952;1.069444444;1583;504;*;14000~257999;2
19693;-121;39;17~32;4.176848875;1.08681672;1494;311;*;14000~257999;2
19694;-121;39;17~32;6.534883721;0.948837209;627;215;*;14000~257999;2
19695;-121;39;17~32;6.583120205;1.086956522;1099;391;*;14000~257999;2
19696;-121;39;1~16;4.744376278;1.026584867;1245;489;*;*;2
19697;-121;39;17~32;6.213171577;0.949740035;1757;577;*;14000~257999;2
19698;-121;39;1~16;6.409836066;1.051001821;1459;549;*;*;2
19699;-121;39;17~32;6.190804598;1.105747126;1337;435;*;14000~257999;2
19700;-121;39;17~32;7.347014925;1.108208955;717;268;*;14000~257999;2
19701;-121;39;1~16;5.746730083;1.122473246;2336;841;*;*;2
19702;-121;39;17~32;6.729064039;1.083743842;596;203;*;14000~257999;2
19703;-121;39;1~16;5.793851718;0.982820976;3294;1106;*;*;2
19704;-121;39;17~32;6.322834646;1.066929134;1817;508;*;14000~257999;2
19705;-121;39;17~32;6.3003003;1.117117117;1090;333;*;14000~257999;2
19706;-121;39;17~32;5.795081967;1.024590164;1125;366;*;14000~257999;2
19707;-121;39;1~16;6.481308411;1.053738318;1292;428;*;*;2
19708;-121;39;17~32;5.617866005;0.967741935;1056;403;*;14000~257999;2
19709;-121;39;1~16;5.196185286;0.945504087;821;367;*;*;2
19710;-121;39;17~32;5.794594595;1.016216216;1200;370;*;14000~257999;2
19711;-121;39;1~16;5.253138075;1.15376569;2087;956;*;*;2
19712;-121;39;1~16;6.533169533;0.972972973;1159;407;*;*;2
19713;-121;39;33~64;6.363945578;1.091836735;806;294;*;14000~257999;2
19714;-121;39;17~32;5.095890411;1.095890411;1137;365;*;14000~257999;2
19715;-121;39;17~32;4.17080292;0.966423358;2076;685;*;14000~257999;2
19716;-121;39;33~64;5.429223744;1.132420091;627;219;*;14000~257999;2
19717;-121;39;17~32;4.426491994;0.994177584;2106;687;*;14000~257999;2
19718;-121;39;17~32;5.803951368;1.066869301;1983;658;*;14000~257999;2
19719;-121;39;17~32;5.769423559;1.032581454;1205;399;*;14000~257999;2
19720;-121;39;33~64;8.062893082;1.245283019;451;159;*;14000~257999;2
19721;-121;39;33~64;6.213235294;1.139705882;343;136;*;14000~257999;2
19722;*;38;41~48;7.297297297;1.486486486;234;74;*;*;2
19723;*;38;41~48;5.286885246;1.073770492;410;122;*;*;2
19724;*;38;33~40;4.336842105;0.978947368;304;95;*;*;2
19725;*;38;33~40;5.742138365;1.034591195;1068;318;*;*;2
19726;-121;39;17~32;5.283168317;1.00990099;1437;505;*;14000~257999;2
19727;*;38;33~40;6.780254777;1.114649682;969;314;*;*;2
19728;*;38;25~32;5.809859155;1.102112676;802;284;0.0000~3.5347;14000~135999;2
19729;*;38;1~32;5.019354839;0.870967742;340;155;*;258000~501999;2
19730;*;38;17~32;6.085106383;1.145390071;850;282;0.0000~3.5347;136000~257999;2
19731;*;40;25~32;4.521428571;0.921428571;305;140;*;14000~257999;2
19732;*;40;17~24;5.405797101;1.041407867;1185;483;*;14000~257999;2
19733;*;40;33~64;5.186170213;1.082446809;1029;376;*;14000~257999;2
19734;*;40;25~32;5.729903537;1.073954984;873;311;*;14000~257999;2
19735;*;40;25~32;8.933209647;1.688311688;1341;539;*;14000~257999;2
19736;*;40;1~16;22.82352941;6.352941176;35;17;*;14000~257999;2
19737;*;40;1~16;5.93993994;1.126126126;961;333;*;14000~257999;2
19738;*;40;1~16;5.633967789;1.008784773;2008;683;*;14000~257999;2
19739;*;40;1~16;6.347826087;1.157608696;1003;368;*;14000~257999;2
19740;*;40;1~16;5.33933162;0.997429306;1155;389;*;14000~257999;2
19741;-122;39;*;6.177033493;1.291866029;1697;627;*;14000~257999;2
19742;*;40;1~16;5.5;1.083333333;188;72;*;14000~257999;2
19743;*;40;1~16;5.665768194;0.964959569;957;371;*;14000~257999;2
19744;*;40;1~16;5.498989899;1.032323232;1366;495;*;14000~257999;2
19745;*;40;1~16;5.727915194;1.123674912;866;283;*;14000~257999;2
19746;*;40;33~64;5.556306306;1.056306306;1194;444;*;14000~257999;2
19747;*;40;25~32;5.883076923;1.033846154;859;325;*;14000~257999;2
19748;*;40;17~24;5.482014388;0.992805755;322;139;*;14000~257999;2
19749;*;40;33~64;4.390781563;0.987975952;1307;499;*;14000~257999;2
19750;*;40;33~64;4.813765182;1.182186235;1083;494;*;14000~257999;2
19751;*;40;33~64;5.162790698;1.023255814;846;301;*;14000~257999;2
19752;*;40;1~16;4.867801047;1.05104712;1754;764;*;14000~257999;2
19753;*;40;17~24;4.983894583;1.070278184;1421;683;*;14000~257999;2
19754;*;40;25~32;5.926724138;1.025862069;1296;464;*;14000~257999;2
19755;*;40;25~32;4.509090909;0.945454545;410;165;*;14000~257999;2
19756;*;40;17~24;4.956386293;0.981308411;1741;642;*;14000~257999;2
19757;*;40;17~24;5.060728745;1.030364372;1293;494;*;14000~257999;2
19758;*;40;17~24;4.685618729;1.107023411;651;299;*;14000~257999;2
19759;*;40;1~16;4.168784029;1.039927405;1637;551;*;14000~257999;2
19760;*;40;1~16;5.128440367;1.058103976;858;327;*;14000~257999;2
19761;*;40;17~24;4.897897898;1.021021021;1042;333;*;14000~257999;2
19762;*;40;17~24;5.841509434;1.094339623;744;265;*;14000~257999;2
19763;*;40;25~32;5.861861862;1.192192192;961;333;*;14000~257999;2
19764;*;40;25~32;4.592841163;1.040268456;1193;447;*;14000~257999;2
19765;*;40;17~24;5.146067416;1.08988764;451;178;*;14000~257999;2
19766;*;40;25~32;5.093117409;0.880566802;1266;494;*;14000~257999;2
19767;*;40;25~32;5.649606299;1.090551181;690;254;*;14000~257999;2
19768;-122;39;*;5.756756757;1.189189189;464;148;*;14000~257999;2
19769;-122;39;*;5.378787879;1.080808081;508;198;*;14000~257999;2
19770;-122;39;*;5.32712766;1.059840426;2028;752;*;14000~257999;2
19771;-122;39;*;5.456445993;1.066202091;652;287;*;14000~257999;2
19772;-122;39;*;5.261744966;1.067114094;1316;447;*;14000~257999;2
19773;-122;39;*;5.47715736;1.126903553;625;197;*;14000~257999;2
19774;-122;39;*;5.781163435;1.058171745;888;361;*;14000~257999;2
19775;-122;39;*;4.984615385;1.103846154;768;260;*;14000~257999;2
19776;-122;39;*;5.372670807;1.086956522;982;322;*;14000~257999;2
19777;-122;39;*;4.194762684;1.076923077;1363;611;*;14000~257999;2
19778;-122;39;*;5.852320675;1.147679325;610;237;*;14000~257999;2
19779;-122;39;*;4.914342629;1.053784861;1433;502;*;14000~257999;2
19780;*;41;*;9.179775281;2.314606742;224;89;*;14000~257999;2
19781;*;40;1~16;10.51282051;2.415384615;588;195;*;14000~257999;2
19782;*;40;25~32;6.062962963;1.1;753;270;*;14000~257999;2
19783;*;40;17~24;4.964332893;1.054161162;1685;757;*;14000~257999;2
19784;*;40;1~16;7.911111111;1.455555556;270;90;*;14000~257999;2
19785;*;40;17~24;6.876785714;1.460714286;1352;560;*;14000~257999;2
19786;*;40;1~16;7.848837209;1.744186047;423;172;*;14000~257999;2
19787;*;40;17~24;6.190082645;1.367768595;574;242;*;14000~257999;2
19788;*;40;25~32;6.129120879;1.156593407;987;364;*;14000~257999;2
19789;*;40;17~24;6.130434783;2.565217391;47;23;*;14000~257999;2
19790;*;40;17~24;7.768115942;1.736231884;918;345;*;14000~257999;2
19791;*;40;1~16;5.951923077;1.538461538;287;104;*;14000~257999;2
19792;*;40;25~32;6.338842975;1.702479339;301;121;*;14000~257999;2
19793;*;40;17~24;5.85106383;1.336879433;675;282;*;14000~257999;2
19794;*;40;17~24;6.103174603;1.626984127;301;126;*;14000~257999;2
19795;*;40;17~24;5.205882353;1.485294118;316;136;*;14000~257999;2
19796;*;40;17~24;5.712598425;1.094488189;695;254;*;14000~257999;2
19797;*;40;25~32;4.766666667;1.093939394;847;330;*;14000~257999;2
19798;*;40;17~24;5.427860697;1.07960199;539;201;*;14000~257999;2
19799;*;40;1~16;3.950819672;1.37704918;152;61;*;14000~257999;2
19800;*;40;1~16;11.59649123;2.561403509;131;57;*;14000~257999;2
19801;*;40;1~16;7.448979592;2.081632653;140;49;*;14000~257999;2
19802;*;40;33~64;12.25;3.5;18;8;*;14000~257999;2
19803;*;40;25~32;12.32;2.993333333;396;150;*;14000~257999;2
19804;*;40;17~24;6475;1.35;216;80;*;14000~257999;2
19805;*;40;17~24;3.594594595;0.945945946;87;37;*;14000~257999;2
19806;*;40;17~24;8.471698113;2.849056604;141;53;*;14000~257999;2
19807;*;36;17~24;9.789473684;3.187969925;320;133;*;75000~135999;2
19808;*;36;25~32;6.06401766;1.136865342;1368;453;*;75000~135999;2
19809;*;36;17~24;6.928961749;1.469945355;636;183;*;75000~135999;2
19810;*;36;17~32;6.36;1.848888889;570;225;*;136000~257999;2
19811;*;36;17~32;5.598778004;1.17107943;1195;491;*;136000~257999;2
19812;*;36;1~16;6.343575419;1.111731844;986;358;*;14000~257999;2
19813;*;36;33~64;4.955752212;0.796460177;310;113;*;*;2
19814;*;36;33~64;5.300632911;1.180379747;1131;316;*;*;2
19815;*;36;33~64;4.88372093;1.096345515;1222;301;*;*;2
19816;*;36;17~24;4.359797297;1.060810811;2732;592;*;14000~74999;2
19817;*;36;17~24;4.790291262;1.009708738;1721;515;*;14000~74999;2
19818;*;36;25~32;4.88590604;2.919463087;461;149;*;75000~135999;2
19819;*;36;25~32;3.913924051;1.050632911;1704;395;*;14000~74999;2
19820;*;36;25~32;4.616438356;0.945205479;277;73;*;75000~135999;2
19821;*;36;33~64;4.620689655;0.988505747;311;87;*;*;2
19822;*;36;17~24;5.125461255;1.070110701;1185;271;*;14000~74999;2
19823;*;36;33~64;5.113175676;1.027027027;2199;592;*;*;2
19824;*;36;25~32;6.012195122;1.088850174;1968;574;*;75000~135999;2
19825;*;36;25~32;5.00308642;0.99691358;882;324;*;75000~135999;2
19826;*;36;25~32;6.304477612;1.08358209;1011;335;*;75000~135999;2
19827;*;36;17~24;5.084745763;1.06440678;2202;590;*;14000~74999;2
19828;*;36;25~32;5.135384615;0.966153846;837;325;*;75000~135999;2
19829;*;36;1~16;5.409276944;1.09686221;1945;733;*;14000~257999;2
19830;*;36;25~32;5.03655914;0.944086022;1411;465;*;14000~74999;2
19831;*;36;25~32;5.566037736;1.047169811;611;212;*;75000~135999;2
19832;*;36;33~64;4.722222222;1.026819923;2030;522;*;*;2
19833;*;36;33~64;4.372013652;1.484641638;1423;293;*;*;2
19834;*;36;33~64;3.906633907;1.036855037;1272;407;*;*;2
19835;*;36;25~32;4.345679012;1.00617284;1184;324;*;14000~74999;2
19836;*;36;25~32;5.34223301;1.041262136;1524;412;*;14000~74999;2
19837;*;36;17~24;4.436708861;1.025316456;1327;316;*;14000~74999;2
19838;*;36;33~64;4.491071429;1.047619048;1734;336;*;*;2
19839;*;36;33~64;3.830357143;1.017857143;1222;224;*;*;2
19840;*;36;33~64;5.133738602;1.127659574;1475;329;*;*;2
19841;*;36;17~24;5.383419689;0.984455959;643;193;*;14000~74999;2
19842;*;36;25~32;4.634464752;1.08616188;1217;383;*;14000~74999;2
19843;*;36;1~16;4.422740525;1.052478134;1275;343;*;14000~257999;2
19844;*;36;17~24;4.02293578;1.004587156;966;218;*;14000~74999;2
19845;*;36;25~32;3.971502591;0.935233161;1518;386;*;14000~74999;2
19846;*;36;17~24;5.576923077;1.073964497;1056;338;*;75000~135999;2
19847;*;36;33~64;4.833333333;1.03525641;1283;312;*;*;2
19848;*;36;33~64;5.598705502;1.003236246;899;309;*;*;2
19849;*;36;17~32;6.105882353;1.029411765;998;340;*;136000~257999;2
19850;*;36;33~64;5.424836601;1.140522876;1061;306;*;*;2
19851;*;36;25~32;4.932659933;1.02020202;1013;297;*;14000~74999;2
19852;*;36;17~24;5.463291139;1.04556962;1461;395;*;14000~74999;2
19853;*;36;17~24;6.335227273;1.096590909;1742;176;*;75000~135999;2
19854;*;36;25~32;4.89957265;0.995726496;1538;468;*;14000~74999;2
19855;*;36;17~24;6.468085106;1.180851064;1076;282;*;14000~74999;2
19856;*;36;17~24;5.1875;1.011904762;1390;336;*;14000~74999;2
19857;*;36;17~24;5.671814672;1.16988417;1031;259;*;14000~74999;2
19858;*;36;1~16;5.649350649;1.035714286;1332;308;*;14000~257999;2
19859;*;36;1~16;4.27039627;1.060606061;1664;429;*;14000~257999;2
19860;*;36;17~24;4.524390244;1.014634146;1520;410;*;14000~74999;2
19861;*;36;25~32;4.902912621;1.158576052;1178;309;*;14000~74999;2
19862;*;36;1~16;4.917627677;1;2250;607;*;14000~257999;2
19863;*;36;17~24;5.188916877;0.964735516;1348;397;*;14000~74999;2
19864;*;36;17~32;6.359550562;0.994382022;518;178;*;136000~257999;2
19865;*;36;17~32;6.844765343;0.960288809;674;277;*;136000~257999;2
19866;*;36;17~32;6.153664303;1.130023641;1158;423;*;136000~257999;2
19867;*;36;1~16;5.812903226;1.076129032;1917;775;*;14000~257999;2
19868;*;36;17~24;4.807692308;0.918803419;1218;468;*;75000~135999;2
19869;*;36;1~16;5.218340611;0.96069869;568;229;*;14000~257999;2
19870;*;36;1~16;5.700884956;1.092035398;1351;565;*;14000~257999;2
19871;*;36;25~32;3.272727273;0.979545455;2178;440;*;14000~74999;2
19872;*;36;33~64;3.62170088;1.082111437;1246;341;*;*;2
19873;*;36;33~64;4.835064935;1.079220779;2256;770;*;*;2
19874;*;36;25~32;4.454117647;1.065882353;1744;425;*;14000~74999;2
19875;*;36;17~24;3.567567568;1.045045045;641;222;*;75000~135999;2
19876;*;36;33~64;4.927710843;1.018072289;772;332;*;*;2
19877;*;36;1~16;7.211111111;1.042222222;1471;450;*;14000~257999;2
19878;*;36;1~16;5.484025559;1;1793;626;*;14000~257999;2
19879;*;36;1~16;5.306784661;1.033923304;2080;678;*;14000~257999;2
19880;*;36;1~16;3.835766423;1.083941606;927;274;*;14000~257999;2
