ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
17634;-121;37;17~32;4.702331962;1.032921811;1753;729;3.5348~7.0695;258000~501999;1
17635;*;*;*;7.571428571;0.956043956;2381;819;*;380000~501999;1
17636;-121;37;17~32;6.283768445;0.978433598;2651;881;3.5348~7.0695;258000~501999;1
17637;*;*;25~32;5.715025907;1.116580311;2168;772;3.5348~7.0695;136000~257999;1
17638;-121;*;1~32;6.949569496;1.004920049;2098;813;3.5348~7.0695;258000~379999;1
17639;-121;*;1~32;7.020560748;0.813084112;1408;535;3.5348~7.0695;258000~379999;1
17640;-121;*;33~64;5.799319728;0.991496599;1739;588;3.5348~7.0695;14000~257999;1
17641;*;*;17~32;5.53877551;1.024489796;1389;490;3.5348~7.0695;14000~257999;1
17642;*;*;17~32;5.187322611;1.020813623;2892;1057;3.5348~7.0695;14000~257999;1
17643;-121;37;17~32;6.803598201;1.026986507;1996;667;3.5348~7.0695;258000~501999;1
17644;-121;*;1~32;6.737878788;1.001515152;2062;660;3.5348~7.0695;258000~501999;1
17645;-121;*;1~32;5.730820996;0.96769852;2290;743;3.5348~7.0695;258000~501999;1
17646;-121;37;17~32;6.169934641;1.013071895;1790;612;3.5348~7.0695;258000~501999;1
17647;*;*;17~32;5.016372796;1.103274559;1989;794;3.5348~7.0695;14000~257999;1
17648;-121;*;1~32;6.119909502;1.015837104;1180;442;3.5348~7.0695;258000~501999;1
17649;*;*;17~32;5.735384615;1.018461538;956;325;3.5348~7.0695;14000~257999;1
17650;*;*;17~32;4.576399395;1.042360061;1755;661;3.5348~7.0695;14000~257999;1
17651;-121;*;1~16;4.079741379;1.049568966;1018;464;3.5348~7.0695;136000~257999;1
17652;-121;*;1~16;4.128078818;1.160098522;710;406;3.5348~7.0695;136000~257999;1
17653;-121;37;17~32;3872;0.96;631;250;0.0000~3.5347;14000~257999;1
17654;-121;*;1~32;6.4;1.083076923;1040;325;3.5348~7.0695;258000~501999;1
17655;*;*;17~32;5.135693215;0.95280236;1007;339;3.5348~7.0695;14000~257999;1
17656;*;*;33~64;5.690384615;1.017307692;1125;520;3.5348~7.0695;258000~379999;1
17657;*;*;33~40;6.465240642;1.002673797;988;374;3.5348~7.0695;258000~379999;1
17658;*;*;33~40;6.362758621;1.033103448;2050;725;3.5348~7.0695;258000~379999;1
17659;*;*;33~64;5.664107486;1.015355086;1288;521;3.5348~7.0695;258000~379999;1
17660;-121;37;17~32;6.198561151;1.031654676;2002;695;3.5348~7.0695;258000~501999;1
17661;-121;37;17~32;5.752136752;0.954415954;1020;351;3.5348~7.0695;258000~501999;1
17662;-121;37;17~32;6.571223022;0.989928058;2102;695;3.5348~7.0695;258000~501999;1
17663;-121;*;1~32;6.611553785;1.057768924;1560;502;3.5348~7.0695;258000~501999;1
17664;-121;37;17~32;6.701357466;1.158371041;688;221;3.5348~7.0695;197000~257999;1
17665;*;*;33~48;4.032894737;1.032894737;1528;456;0.0000~3.5347;136000~196999;1
17666;*;*;33~48;4.512269939;1.104294479;1182;326;*;*;1
17667;*;*;33~48;3.371698113;0.958490566;2113;530;0.0000~3.5347;136000~196999;1
17668;*;*;33~48;4.305447471;1.097276265;1920;514;0.0000~3.5347;136000~196999;1
17669;*;37;17~32;3.1024;1.0432;1808;625;0.0000~3.5347;14000~135999;1
17670;-121;37;17~32;4.071090047;0.943127962;455;211;0.0000~3.5347;14000~257999;1
17671;-121;37;1~16;4.200221239;1.088495575;2437;904;3.5348~7.0695;136000~257999;1
17672;-121;*;1~16;4.285714286;1.476190476;134;84;0.0000~3.5347;14000~257999;1
17673;*;37;1~32;3.953010279;1.099853157;1674;681;0.0000~3.5347;14000~257999;1
17674;-121;37;1~16;4.752830189;1.096226415;2094;530;3.5348~7.0695;136000~257999;1
17675;-121;37;17~32;4.043557169;1.014519056;2845;551;0.0000~3.5347;14000~257999;1
17676;-121;37;1~16;4.148308135;1.107271418;3979;1389;3.5348~7.0695;136000~257999;1
17677;-121;*;1~16;3.551724138;1.039239001;4241;841;0.0000~3.5347;14000~257999;1
17678;*;*;17~32;5.485074627;1.179104478;597;134;*;136000~257999;1
17679;*;*;17~32;5.688679245;1.096226415;2491;530;*;136000~257999;1
17680;-121;37;1~16;4.529126214;0.883495146;1835;412;3.5348~7.0695;136000~257999;1
17681;-121;37;17~32;3.421338156;1.027124774;974;553;0.0000~3.5347;14000~257999;1
17682;-121;37;17~32;4.714693295;1.068473609;2459;701;3.5348~7.0695;197000~257999;1
17683;-121;*;1~16;5.11627907;1.014950166;2472;1204;3.5348~7.0695;136000~257999;1
17684;*;37;17~32;4.654867257;1.055309735;1476;904;0.0000~3.5347;14000~135999;1
17685;*;37;1~32;4.312594841;1.051593323;4203;1318;0.0000~3.5347;14000~257999;1
17686;-121;37;17~32;4.280354707;1.054570259;4312;1466;0.0000~3.5347;14000~257999;1
17687;*;*;17~32;5.560457516;1.071895425;2829;612;*;136000~257999;1
17688;-121;*;1~16;4.416541353;0.97443609;1780;665;3.5348~7.0695;136000~257999;1
17689;*;*;17~32;4.900178253;1.128342246;1779;561;*;136000~257999;1
17690;-121;37;17~32;6.033998921;1.022665947;7817;1853;3.5348~7.0695;197000~257999;1
17691;-121;37;17~32;5.986175115;0.97235023;825;217;3.5348~7.0695;197000~257999;1
17692;-121;*;1~16;5.974924774;1.040120361;3838;997;3.5348~7.0695;136000~257999;1
17693;-121;37;17~32;5.395734597;1.014218009;1887;422;3.5348~7.0695;197000~257999;1
17694;-121;*;33~64;6.048421053;1.029473684;1946;475;3.5348~7.0695;14000~257999;1
17695;*;*;1~32;4.469437653;1.107579462;1356;409;3.5348~7.0695;14000~135999;1
17696;*;37;17~32;4.555248619;1.127071823;1729;362;0.0000~3.5347;14000~135999;1
17697;-121;*;33~64;4.272030651;0.957854406;1168;261;3.5348~7.0695;14000~257999;1
17698;-121;37;17~32;3.38974359;1.067948718;2317;780;0.0000~3.5347;14000~257999;1
17699;*;*;25~32;4.962962963;0.87037037;1336;270;3.5348~7.0695;136000~257999;1
17700;*;*;17~32;5.061403509;1.010964912;2223;456;*;136000~257999;1
17701;-121;*;1~16;5.332480818;1.007672634;1705;391;3.5348~7.0695;136000~257999;1
17702;-121;37;17~32;3.16080402;1.112227806;1906;597;0.0000~3.5347;14000~257999;1
17703;*;*;17~32;4.764568765;0.937062937;1925;429;*;136000~257999;1
17704;-121;37;1~16;5.16838488;1.010309278;1267;291;3.5348~7.0695;136000~257999;1
17705;*;37;1~32;4.956442831;1.049001815;1109;551;0.0000~3.5347;14000~257999;1
17706;-121;37;1~16;4.981627297;1.036745407;1527;381;3.5348~7.0695;136000~257999;1
17707;*;*;25~32;4.9375;0.998046875;2677;512;3.5348~7.0695;136000~257999;1
17708;-121;*;1~16;4.028938907;1.001607717;2634;622;0.0000~3.5347;14000~257999;1
17709;*;*;17~32;5.204761905;1.026984127;2582;630;*;136000~257999;1
17710;*;*;25~32;5.257009346;0.981308411;943;214;3.5348~7.0695;136000~257999;1
17711;*;*;1~16;7.184415584;1.01038961;3651;770;*;258000~501999;1
17712;-121;37;17~32;5.885304659;1.064516129;1146;279;3.5348~7.0695;197000~257999;1
17713;-121;37;17~32;6.632098765;1.022222222;1507;405;3.5348~7.0695;258000~501999;1
17714;-121;37;17~32;6.247678019;1.015479876;1196;323;3.5348~7.0695;258000~501999;1
17715;-121;37;1~16;5.854736842;1.048421053;1389;475;3.5348~7.0695;136000~257999;1
17716;*;*;1~32;6.53;0.973333333;891;300;*;258000~501999;1
17717;*;*;1~32;10.58152174;1.358695652;605;184;*;258000~501999;1
17718;*;*;1~16;6.771929825;1.039473684;1799;456;*;258000~501999;1
17719;*;*;1~16;6.723404255;0.995744681;1675;470;*;258000~501999;1
17720;-121;*;1~32;7.64354067;0.980861244;1774;418;3.5348~7.0695;258000~379999;1
17721;-121;*;1~32;6.140206186;1.041237113;1794;485;3.5348~7.0695;258000~379999;1
17722;-121;37;17~32;5.624610592;0.956386293;2381;642;3.5348~7.0695;197000~257999;1
17723;-121;*;1~32;6.289272031;1.053639847;2491;522;3.5348~7.0695;258000~379999;1
17724;-121;*;1~32;7.329015544;1.020725389;1510;386;3.5348~7.0695;258000~379999;1
17725;-121;37;17~32;4.936127745;0.9500998;2228;501;3.5348~7.0695;197000~257999;1
17726;-121;37;17~32;5.645061728;1.067901235;1277;324;3.5348~7.0695;197000~257999;1
17727;-121;37;1~16;4.951739618;1.037037037;2698;891;3.5348~7.0695;136000~257999;1
17728;-121;37;1~16;4.905335628;0.965576592;2160;581;3.5348~7.0695;136000~257999;1
17729;-121;37;17~32;7.055813953;1.048837209;1669;430;3.5348~7.0695;197000~257999;1
17730;-121;*;1~32;5.958393113;1.031563845;2435;697;3.5348~7.0695;258000~379999;1
17731;-121;37;1~16;5.389048991;1.002881844;1214;347;3.5348~7.0695;136000~257999;1
17732;-121;37;1~16;4.835579515;0.986522911;1533;371;3.5348~7.0695;136000~257999;1
17733;-121;37;1~16;5.299120235;1.108504399;1277;341;3.5348~7.0695;136000~257999;1
17734;-121;37;1~16;6.121621622;1.006756757;605;148;3.5348~7.0695;136000~257999;1
17735;-121;37;1~16;5.55907781;0.994236311;1683;347;3.5348~7.0695;136000~257999;1
17736;-121;37;17~32;6.76092545;1.146529563;1789;389;3.5348~7.0695;197000~257999;1
17737;-121;37;17~32;5.696891192;0.935233161;1270;386;3.5348~7.0695;197000~257999;1
17738;-121;37;17~32;6.192307692;0.878698225;983;338;3.5348~7.0695;258000~501999;1
17739;-121;37;1~16;6.036423841;1.048565121;3083;906;3.5348~7.0695;136000~257999;1
17740;-121;37;17~32;5.365853659;1.048780488;431;123;3.5348~7.0695;197000~257999;1
17741;-121;*;1~32;7.289962825;1.040892193;985;269;3.5348~7.0695;258000~379999;1
17742;-121;*;1~32;6.511551155;1.082508251;1047;303;3.5348~7.0695;258000~379999;1
17743;-121;*;1~32;7.169565217;0.991304348;769;230;3.5348~7.0695;258000~379999;1
17744;*;*;1~16;6.932721713;1.064220183;1150;327;*;258000~501999;1
17745;*;*;1~16;7.181262729;1.138492872;1378;491;*;258000~379999;1
17746;*;37;17~32;4.582697201;1.055979644;548;393;0.0000~3.5347;14000~135999;1
17747;*;*;1~32;5.778129952;1.02614897;2468;1262;*;258000~501999;1
17748;-121;*;1~16;5.02027027;1.047297297;455;296;3.5348~7.0695;136000~257999;1
17749;-121;*;33~64;4.739534884;0.888372093;938;215;3.5348~7.0695;14000~257999;1
17750;*;*;25~32;4.842271293;1.041009464;1937;317;3.5348~7.0695;136000~257999;1
17751;*;*;25~32;4.649038462;0.980769231;2059;416;3.5348~7.0695;136000~257999;1
17752;-121;37;17~32;4.056049822;1.034697509;5124;1124;0.0000~3.5347;14000~257999;1
17753;-121;37;17~32;4.038664323;1.010544815;2409;569;0.0000~3.5347;14000~257999;1
17754;*;*;17~32;5.381188119;1.022630835;6034;1414;*;136000~257999;1
17755;*;*;25~32;5.365740741;1.035493827;2990;648;3.5348~7.0695;136000~257999;1
17756;*;*;25~32;4.981288981;0.93970894;2000;481;3.5348~7.0695;136000~257999;1
17757;*;*;25~32;6.156657963;1.083550914;1562;383;3.5348~7.0695;136000~257999;1
17758;-121;37;17~32;5.895104895;0.986013986;1756;429;3.5348~7.0695;197000~257999;1
17759;*;*;25~32;4.775665399;1;3033;526;3.5348~7.0695;136000~257999;1
17760;*;*;25~32;5.177152318;1.009933775;3257;604;3.5348~7.0695;136000~257999;1
17761;*;*;17~32;5.185425101;0.99757085;6047;1235;*;136000~257999;1
17762;*;*;25~32;5.651376147;1.036697248;1952;327;3.5348~7.0695;136000~257999;1
17763;-121;*;33~64;4.150442478;1.07079646;769;226;3.5348~7.0695;14000~257999;1
17764;*;*;33~48;4.018487395;1.016806723;1886;595;0.0000~3.5347;136000~196999;1
17765;*;37;33~64;4.302521008;1.039215686;1256;357;0.0000~3.5347;136000~257999;1
17766;-121;37;17~32;3.787723785;1.046035806;1505;391;0.0000~3.5347;14000~257999;1
17767;-121;37;17~32;3.824146982;1.007874016;2962;762;0.0000~3.5347;14000~257999;1
17768;-121;37;17~32;4.529639175;1.039948454;3572;776;0.0000~3.5347;14000~257999;1
17769;-121;37;17~32;3.924418605;1.008139535;4610;860;0.0000~3.5347;14000~257999;1
17770;-121;*;1~16;3.912751678;1.018216683;8793;2086;0.0000~3.5347;14000~257999;1
17771;*;37;1~32;3.130311615;0.98394712;2749;1059;0.0000~3.5347;14000~257999;1
17772;*;37;1~32;3.035679846;1.076181292;3556;1037;0.0000~3.5347;14000~257999;1
17773;*;*;1~32;3.404017857;1.082589286;1705;448;3.5348~7.0695;14000~135999;1
17774;-121;37;1~16;3.47446458;0.975288303;2744;607;3.5348~7.0695;136000~257999;1
17775;*;*;25~32;4.525423729;1.011299435;1179;354;3.5348~7.0695;136000~257999;1
17776;-121;*;33~64;3.948186528;0.943005181;611;193;3.5348~7.0695;14000~257999;1
17777;-121;*;1~32;5.161033797;1.021073559;8190;2515;3.5348~7.0695;258000~379999;1
17778;-121;37;17~32;6.284414107;1.039817975;2848;879;3.5348~7.0695;197000~257999;1
17779;-121;37;1~16;4.351669941;0.974459725;3278;1018;3.5348~7.0695;136000~257999;1
17780;-121;*;33~64;4.940828402;1.071005917;781;169;3.5348~7.0695;14000~257999;1
17781;-121;37;17~32;4.558343789;1.057716437;2677;797;0.0000~3.5347;14000~257999;1
17782;-121;*;33~64;6.081481481;1.103703704;370;135;3.5348~7.0695;14000~257999;1
17783;*;37;33~64;5.662790698;1.100775194;800;258;0.0000~3.5347;136000~257999;1
17784;-121;*;33~64;5.132780083;0.962655602;900;241;3.5348~7.0695;14000~257999;1
17785;-121;37;17~32;4.473087819;0.960339943;1252;353;3.5348~7.0695;197000~257999;1
17786;-121;*;33~64;5.608391608;1.041958042;445;143;3.5348~7.0695;14000~257999;1
17787;-121;37;17~32;4.786982249;1.047337278;3036;845;0.0000~3.5347;14000~257999;1
17788;*;*;17~32;4.488027366;0.980615735;3508;877;*;136000~257999;1
17789;*;*;25~32;4.517829457;1.108527132;3547;645;3.5348~7.0695;136000~257999;1
17790;-121;*;33~64;5125;0.924342105;970;304;3.5348~7.0695;14000~257999;1
17791;-121;37;17~32;5.766409266;1.040540541;1931;518;3.5348~7.0695;197000~257999;1
17792;-121;*;33~64;5.027863777;1.043343653;1412;323;3.5348~7.0695;14000~257999;1
17793;-121;*;33~64;5.285302594;1.086455331;1450;347;3.5348~7.0695;14000~257999;1
17794;-121;*;33~64;5.022413793;0.994827586;1873;580;3.5348~7.0695;14000~257999;1
17795;*;*;*;7.418060201;0.956521739;827;299;*;*;1
17796;*;*;33~64;7.157439446;1.100346021;1569;578;3.5348~7.0695;258000~379999;1
17797;-121;37;17~32;5.773497689;1.024653313;1687;649;3.5348~7.0695;258000~501999;1
17798;*;*;*;7.916666667;1.055555556;244;72;*;380000~501999;1
17799;-121;37;17~32;6.273764259;0.935361217;768;263;3.5348~7.0695;258000~501999;1
17800;*;*;1~32;6.206451613;0.941935484;492;155;*;258000~501999;1
17801;-121;37;17~32;7.019230769;1.013461538;1637;520;3.5348~7.0695;258000~501999;1
17802;*;*;1~32;8.197943445;1.079691517;1234;389;*;258000~501999;1
17803;-121;*;1~32;5.243243243;1.137214137;1591;481;3.5348~7.0695;258000~379999;1
17804;-121;37;1~16;5.926339286;1.087053571;1862;448;3.5348~7.0695;136000~257999;1
17805;-121;37;1~16;4.605263158;1.074561404;722;228;3.5348~7.0695;136000~257999;1
17806;-121;*;1~32;6.214421252;1.003795066;1863;527;3.5348~7.0695;258000~379999;1
17807;*;*;1~16;5.942959002;1.007130125;2240;561;*;258000~501999;1
17808;-121;37;17~32;6.629233512;1.048128342;2089;561;3.5348~7.0695;258000~501999;1
17809;-121;*;1~32;6.310714286;0.957142857;1061;280;3.5348~7.0695;258000~379999;1
17810;-121;37;17~32;5.710451977;1.079096045;2196;708;3.5348~7.0695;258000~501999;1
17811;-121;37;1~16;3.214457831;0.937349398;1103;415;3.5348~7.0695;136000~257999;1
17812;-121;37;17~32;5.401215805;0.996960486;1235;329;3.5348~7.0695;258000~501999;1
17813;-121;*;1~32;5.74015748;1.015091864;4784;1524;3.5348~7.0695;258000~379999;1
17814;-121;*;1~32;7.133079848;1.087452471;1581;526;3.5348~7.0695;258000~379999;1
17815;-121;37;17~32;6.801089918;0.95640327;1034;367;3.5348~7.0695;258000~501999;1
17816;-121;37;17~32;6.785454545;0.985454545;840;275;3.5348~7.0695;258000~501999;1
17817;-121;37;17~32;7.15625;0.9375;492;160;3.5348~7.0695;258000~501999;1
17818;-121;37;1~16;4.874796748;0.980487805;1606;615;3.5348~7.0695;136000~257999;1
17819;*;*;*;3;1;26;14;*;*;1
17820;-121;37;17~32;1.130434783;1.043478261;120;69;0.0000~3.5347;14000~257999;1
17821;-121;*;1~32;4.571428571;1.066869301;3258;1316;3.5348~7.0695;258000~379999;1
17822;*;*;1~16;8.056485356;1.117154812;2052;478;*;258000~501999;1
17823;-121;37;1~16;5.017114914;0.990220049;1380;409;3.5348~7.0695;136000~257999;1
17824;*;*;1~32;4.420233463;1.420233463;535;257;*;258000~501999;1
17825;-121;37;1~16;4.694714882;0.302503477;4240;1438;3.5348~7.0695;136000~257999;1
17826;-121;*;1~32;4.826262626;1.057575758;2522;990;3.5348~7.0695;258000~379999;1
17827;-121;*;1~32;5.530586767;1.049937578;2559;801;3.5348~7.0695;258000~379999;1
17828;-121;*;1~32;6.410187668;0.989276139;1419;373;3.5348~7.0695;258000~379999;1
17829;-121;37;17~32;5.392996109;1.011673152;946;257;3.5348~7.0695;258000~501999;1
17830;-121;37;17~32;6.778597786;1.025830258;1006;271;3.5348~7.0695;258000~501999;1
17831;-121;37;17~32;5.783870968;1.029032258;1145;310;3.5348~7.0695;197000~257999;1
17832;-121;37;1~16;5.172535211;1.036971831;1718;568;3.5348~7.0695;136000~257999;1
17833;-121;37;17~32;5.486005089;1.106870229;1400;393;3.5348~7.0695;197000~257999;1
17834;-121;*;1~32;5.415540541;0.969594595;1080;296;3.5348~7.0695;258000~379999;1
17835;*;*;1~16;5.661596958;0.996197719;945;263;*;258000~501999;1
17836;-121;*;1~32;5.454751131;0.950226244;1671;442;3.5348~7.0695;258000~379999;1
17837;-121;*;1~32;5.775956284;1.00273224;2594;732;3.5348~7.0695;258000~379999;1
17838;-121;*;1~32;4.014634146;0.995121951;853;410;3.5348~7.0695;258000~379999;1
17839;*;*;*;6.73943662;0.978873239;532;142;*;380000~501999;1
17840;*;*;*;6.961538462;1.195054945;1527;364;*;380000~501999;1
17841;-121;37;17~32;4.293316832;1.108910891;2762;808;0.0000~3.5347;14000~257999;1
17842;-121;37;17~32;5.416842105;0.997894737;1898;475;3.5348~7.0695;197000~257999;1
17843;-121;37;17~32;6.127214171;0.959742351;2118;621;3.5348~7.0695;197000~257999;1
17844;*;*;1~16;7.745454545;1.109090909;241;55;*;258000~501999;1
17845;-121;37;17~32;5.945098039;1.035294118;6810;2040;3.5348~7.0695;258000~501999;1
17846;-121;37;17~32;6.080882353;1.007352941;1891;544;3.5348~7.0695;197000~257999;1
17847;-121;37;17~32;4.922137405;0.995419847;2183;655;3.5348~7.0695;197000~257999;1
17848;-121;37;17~32;6.282147316;1.008739076;2695;801;3.5348~7.0695;258000~501999;1
17849;-121;37;17~32;6.144244105;1.0110957;2685;721;3.5348~7.0695;258000~501999;1
17850;*;*;17~32;5.532423208;1.020477816;1028;293;*;136000~257999;1
17851;*;*;17~32;3.42893401;0.944162437;1427;394;*;136000~257999;1
17852;-121;37;17~32;4.596875;1.0875;1089;320;3.5348~7.0695;197000~257999;1
17853;-121;37;17~32;5.019157088;1.022988506;910;261;3.5348~7.0695;197000~257999;1
17854;*;*;1~16;8.166666667;1;705;186;*;258000~501999;1
17855;*;*;1~16;7.978070175;1.074561404;802;228;*;258000~501999;1
17856;-121;37;1~16;4.67822736;0.988439306;1687;519;3.5348~7.0695;136000~257999;1
17857;-121;*;1~32;6.281818182;1.039393939;1107;330;3.5348~7.0695;258000~379999;1
17858;*;*;*;5.6875;0.75;58;16;*;*;1
17859;-121;37;17~32;4.676470588;1.005882353;1788;510;3.5348~7.0695;197000~257999;1
17860;-121;37;17~32;6.017429194;1.080610022;1716;459;3.5348~7.0695;197000~257999;1
17861;-121;37;17~32;6.464379947;1.073878628;2984;758;3.5348~7.0695;258000~501999;1
17862;-121;*;1~32;6.417391304;0.969565217;1525;460;3.5348~7.0695;258000~379999;1
17863;*;*;17~32;4.478723404;1.029255319;1224;376;*;136000~257999;1
17864;-121;37;17~32;5.276053215;1.021064302;3188;902;3.5348~7.0695;197000~257999;1
17865;*;*;17~32;5.714285714;1.142857143;52;7;*;136000~257999;1
17866;-121;*;1~16;3.929141717;1.051896208;2032;1002;0.0000~3.5347;14000~257999;1
17867;-121;37;17~32;6.003597122;0.992805755;951;278;3.5348~7.0695;197000~257999;1
17868;-121;37;17~32;4.491735537;1;1645;484;3.5348~7.0695;197000~257999;1
17869;-121;37;17~32;5.008264463;1.037190083;799;242;3.5348~7.0695;197000~257999;1
17870;-121;*;33~64;5.754639175;1.022680412;1714;485;3.5348~7.0695;14000~257999;1
17871;*;37;1~32;4.876988335;1.045599152;2756;943;0.0000~3.5347;14000~257999;0
17872;-121;37;17~32;4.612844037;1.060550459;2205;545;0.0000~3.5347;14000~257999;1
17873;*;*;1~32;5.772727273;1.272727273;219;22;3.5348~7.0695;14000~135999;1
17874;-121;37;17~32;4.703216374;1.007309942;1196;684;0.0000~3.5347;14000~257999;1
17875;-121;*;33~64;5.820189274;1.025236593;1343;317;3.5348~7.0695;14000~257999;1
17876;-121;37;17~32;4.385194479;1.04642409;2484;797;3.5348~7.0695;197000~257999;1
17877;*;37;33~64;4.809069212;1.155131265;1285;419;3.5348~7.0695;14000~257999;1
17878;*;*;1~16;9.363636364;2.185686654;813;517;*;136000~257999;1
17879;-122;*;1~32;5.290289256;1.050619835;1470;968;0.0000~3.5347;14000~135999;1
17880;-122;*;17~32;4.885875706;0.964971751;1656;885;3.5348~7.0695;136000~257999;1
17881;*;37;33~64;4.849056604;0.937106918;1164;318;3.5348~7.0695;14000~257999;1
17882;-122;*;1~32;4.59929078;1.053191489;441;282;0.0000~3.5347;14000~135999;1
17883;*;37;33~64;4.963133641;0.933179724;1655;434;3.5348~7.0695;14000~257999;1
17884;-121;37;17~32;5.328903654;1.024916944;2286;602;3.5348~7.0695;197000~257999;1
17885;-121;37;17~32;5.510318949;1.046904315;1662;533;3.5348~7.0695;197000~257999;1
17886;-121;37;17~32;4.336134454;0.962184874;658;238;3.5348~7.0695;197000~257999;1
17887;-121;37;17~32;5.391752577;0.962886598;3795;970;3.5348~7.0695;258000~501999;1
17888;*;37;17~32;4.346590909;1125;390;176;0.0000~3.5347;14000~135999;1
17889;-121;37;1~16;5.265206813;1.00243309;1087;411;3.5348~7.0695;136000~257999;1
17890;*;*;1~32;5.118335501;1.024707412;1910;769;3.5348~7.0695;14000~135999;1
17891;-121;*;33~64;11.38461538;2.153846154;132;13;0.0000~3.5347;14000~257999;1
17892;*;37;33~64;4.783382789;1.050445104;1940;674;0.0000~3.5347;136000~257999;1
17893;*;37;33~64;6.1875;1;158;32;0.0000~3.5347;136000~257999;1
17894;*;*;33~64;3.511811024;1.015748031;317;127;0.0000~3.5347;197000~257999;1
17895;-121;37;17~32;4.055137845;1.042606516;2230;798;3.5348~7.0695;197000~257999;1
17896;-121;37;17~32;3.677966102;1.012711864;2267;944;0.0000~3.5347;14000~257999;1
17897;*;*;33~48;4.710594315;1.059431525;1589;387;*;*;1
17898;*;37;33~64;4.575221239;1.095132743;946;452;0.0000~3.5347;136000~257999;1
17899;-121;*;33~64;4.987915408;1.039274924;1062;331;3.5348~7.0695;14000~257999;1
17900;-121;37;17~32;5.037815126;0.962184874;814;238;3.5348~7.0695;197000~257999;1
17901;-121;*;33~64;5;1.015075377;615;199;3.5348~7.0695;14000~257999;1
17902;-121;37;17~32;3.384180791;1.013182674;1610;531;3.5348~7.0695;197000~257999;1
17903;-121;37;17~32;5.261956522;0.97173913;2656;920;3.5348~7.0695;197000~257999;1
17904;*;*;33~40;5.74025974;0.993506494;534;154;3.5348~7.0695;258000~379999;1
17905;*;*;33~64;5.856697819;1.152647975;926;321;3.5348~7.0695;258000~379999;1
17906;-121;*;1~32;4.214046823;1.107859532;3150;1196;3.5348~7.0695;258000~379999;1
17907;*;*;*;4.109872611;0.992038217;1598;628;*;*;1
17908;*;*;33~64;6.680327869;1.032786885;353;122;3.5348~7.0695;258000~379999;1
17909;-121;*;33~64;5625;0.985294118;306;136;3.5348~7.0695;14000~257999;1
17910;-121;*;33~64;5.764119601;1.056478405;1019;301;3.5348~7.0695;14000~257999;1
17911;*;*;33~64;5.925093633;1.018726592;809;267;3.5348~7.0695;258000~379999;1
17912;*;*;*;5.986111111;1.032407407;701;216;*;*;1
17913;-121;*;33~64;5.55984556;1.030888031;743;259;3.5348~7.0695;14000~257999;1
17914;-121;37;17~32;5.315151515;0.981818182;917;330;3.5348~7.0695;258000~501999;1
17915;*;*;33~64;5.146341463;1.064301552;1230;451;3.5348~7.0695;258000~379999;1
17916;*;*;*;4.22906793;1.017377567;1469;633;*;*;1
17917;*;*;33~64;5.556768559;1.019650655;1287;458;3.5348~7.0695;258000~379999;1
17918;*;*;33~64;4.423076923;0.957692308;729;260;3.5348~7.0695;258000~379999;1
17919;-121;37;17~32;3.665952891;1.08993576;972;467;3.5348~7.0695;197000~257999;1
17920;-121;37;1~16;3.863258026;1.126040428;1637;841;3.5348~7.0695;136000~257999;1
17921;-121;37;17~32;4.504424779;0.958702065;707;339;3.5348~7.0695;197000~257999;1
17922;-121;*;33~64;5.636363636;1.032085561;546;187;3.5348~7.0695;14000~257999;1
17923;-121;37;17~32;5.064766839;1.126943005;999;386;3.5348~7.0695;258000~501999;1
17924;-121;*;33~64;4.691195795;1.019710907;1922;761;3.5348~7.0695;14000~257999;1
17925;-121;37;17~32;4.027256208;1.036947305;3604;1651;3.5348~7.0695;258000~501999;1
17926;-121;37;17~32;4.01878453;1.030939227;2249;905;3.5348~7.0695;258000~501999;1
17927;-121;*;33~64;5.46728972;1.012461059;699;321;3.5348~7.0695;14000~257999;1
17928;*;*;33~64;4.609329446;0.634110787;1553;686;3.5348~7.0695;258000~379999;1
17929;*;*;33~64;5.056680162;0.939271255;556;247;3.5348~7.0695;258000~379999;1
17930;-121;37;17~32;5.455882353;1.007352941;673;272;3.5348~7.0695;258000~501999;1
17931;*;*;33~48;3.943127962;1;545;211;*;*;1
17932;*;*;33~64;4.136986301;1.03652968;1662;219;0.0000~3.5347;197000~257999;1
17933;-121;37;17~32;3.526605505;1.029357798;1096;545;0.0000~3.5347;14000~257999;1
17934;-121;*;33~64;4.387323944;1.035211268;697;284;3.5348~7.0695;14000~257999;1
17935;*;37;33~64;4.689768977;1.089108911;659;303;0.0000~3.5347;136000~257999;1
17936;-121;*;33~64;4.841463415;1.06300813;1096;492;3.5348~7.0695;14000~257999;1
17937;*;*;*;4.685344828;0.905172414;1304;464;*;*;1
17938;-121;37;17~32;4.263888889;1.077020202;1674;792;0.0000~3.5347;14000~257999;1
17939;-121;*;33~64;4.586353945;1.008528785;1092;469;3.5348~7.0695;14000~257999;1
17940;-121;*;33~64;5.258333333;0.997222222;797;360;3.5348~7.0695;14000~257999;1
17941;-121;*;33~64;5.235632184;0.945402299;845;348;3.5348~7.0695;14000~257999;1
17942;-121;*;33~64;5.610714286;1.128571429;1372;560;3.5348~7.0695;14000~257999;1
17943;-121;37;17~32;4.316570486;1.088211047;2529;1213;0.0000~3.5347;14000~257999;1
