ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
21683;Male;20~39;*;Never-married;High School;North America;Private;*;<=50K
21684;Female;*;*;*;*;*;Non-Government;Technical;>50K
21685;Male;20~39;White;spouse present;Professional Education;United-States;Non-Government;*;>50K
21686;Male;40~59;White;Married-civ-spouse;High School;United-States;*;Nontechnical;>50K
21687;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
21688;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
21689;Male;20~39;White;Never-married;High School;North America;Private;Other;<=50K
21690;Female;20~39;*;spouse not present;Undergraduate;United-States;*;*;<=50K
21691;Female;40~59;White;Married-civ-spouse;*;North America;*;*;<=50K
21692;Male;*;*;*;*;*;Non-Government;*;<=50K
21693;Male;20~39;White;Married-civ-spouse;*;United-States;State-gov;*;>50K
21694;Female;40~59;White;Divorced;*;North America;Non-Government;*;<=50K
21695;Female;40~59;White;spouse not present;HS-grad;North America;Non-Government;Other;<=50K
21696;Female;20~39;White;spouse not present;High School;North America;Non-Government;Exec-managerial;<=50K
21697;Male;40~59;White;Married-civ-spouse;High School;United-States;*;Nontechnical;>50K
21698;Male;*;White;Married-civ-spouse;High School;*;Non-Government;*;>50K
21699;Female;40~59;*;*;High School;*;Non-Government;*;<=50K
21700;Male;30~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
21701;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
21702;Male;40~59;White;Married-civ-spouse;Higher education;North America;Self-emp-inc;Prof-specialty;>50K
21703;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
21704;*;*;White;spouse not present;*;United-States;*;Technical;<=50K
21705;Male;30~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;<=50K
21706;Male;40~59;White;Married-civ-spouse;High School;North America;Self-emp-not-inc;Nontechnical;<=50K
21707;Female;*;White;spouse not present;High School;United-States;Private;Technical;<=50K
21708;Male;20~39;White;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
21709;Female;*;White;spouse present;Higher education;North America;Non-Government;*;>50K
21710;Male;40~59;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
21711;Male;*;White;*;Higher education;*;Government;*;<=50K
21712;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
21713;Male;20~39;*;*;*;*;Government;*;<=50K
21714;Female;*;White;Never-married;*;North America;Government;*;<=50K
21715;Male;40~49;White;Married-civ-spouse;HS-grad;North America;Private;Machine-op-inspct;<=50K
21716;Male;15~19;White;Never-married;High School;*;Non-Government;*;<=50K
21717;Female;15~19;White;Never-married;11th;United-States;*;*;<=50K
21718;Male;40~59;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;>50K
21719;Male;40~49;White;Married-civ-spouse;Higher education;United-States;Non-Government;*;>50K
21720;Male;40~49;White;Married-civ-spouse;HS-grad;North America;Private;Machine-op-inspct;<=50K
21721;Female;*;White;spouse not present;*;North America;Government;Other;<=50K
21722;Male;20~29;White;Never-married;Bachelors;United-States;Private;Nontechnical;<=50K
21723;Male;20~29;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
21724;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;>50K
21725;Male;20~39;White;Never-married;Some-college;North America;Private;Nontechnical;<=50K
21726;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
21727;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
21728;Female;40~59;White;Divorced;Higher education;United-States;Non-Government;Other;<=50K
21729;Female;40~59;White;Divorced;High School;North America;Private;*;<=50K
21730;Male;40~59;White;Married-civ-spouse;High School;North America;Government;*;>50K
21731;Female;*;*;*;Higher education;North America;*;Other;<=50K
21732;Male;20~39;White;spouse not present;*;North America;Private;Nontechnical;<=50K
21733;*;*;*;*;*;*;*;*;<=50K
21734;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
21735;Female;*;White;Never-married;*;North America;Government;*;<=50K
21736;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
21737;Male;*;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
21738;Male;*;White;Married-civ-spouse;*;*;*;*;>50K
21739;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
21740;Female;20~39;White;Never-married;Undergraduate;United-States;Private;*;<=50K
21741;Female;40~59;White;*;Undergraduate;North America;Non-Government;*;<=50K
21742;Male;60~79;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
21743;Female;*;*;spouse not present;*;*;*;*;<=50K
21744;Male;40~59;White;Married-civ-spouse;*;North America;Self-emp-not-inc;Nontechnical;>50K
21745;Male;20~39;*;Never-married;High School;North America;Private;*;<=50K
21746;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
21747;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;>50K
21748;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Other;<=50K
21749;Female;20~39;*;spouse not present;Undergraduate;United-States;*;*;<=50K
21750;Male;40~59;*;Married-civ-spouse;Higher education;*;*;*;>50K
21751;Male;40~59;*;Married-civ-spouse;High School;North America;*;Other;<=50K
21752;*;*;White;spouse not present;*;North America;*;*;<=50K
21753;Female;20~24;White;Never-married;Undergraduate;United-States;Private;Adm-clerical;<=50K
21754;Female;20~39;*;spouse not present;Undergraduate;United-States;*;*;<=50K
21755;Male;40~59;White;Married-civ-spouse;Higher education;*;Government;*;<=50K
21756;Female;40~59;White;spouse not present;HS-grad;North America;Non-Government;Other;<=50K
21757;Male;20~39;White;spouse not present;High School;United-States;Non-Government;Technical;<=50K
21758;Male;20~39;*;spouse not present;High School;North America;*;*;<=50K
21759;*;*;Asian-Pac-Islander;*;*;*;Non-Government;*;<=50K
21760;Female;40~59;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
21761;Male;20~39;White;spouse present;HS-grad;United-States;Private;Transport-moving;<=50K
21762;Male;20~39;White;spouse not present;Higher education;United-States;Non-Government;Nontechnical;<=50K
21763;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Craft-repair;<=50K
21764;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
21765;Male;*;*;Married-civ-spouse;*;North America;*;Other;>50K
21766;Female;20~39;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
21767;Male;40~49;White;Married-civ-spouse;Undergraduate;United-States;Private;Sales;>50K
21768;Male;20~39;White;spouse not present;*;North America;Non-Government;Other;<=50K
21769;Male;*;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
21770;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
21771;Male;*;*;*;*;*;Non-Government;*;<=50K
21772;Male;40~59;White;spouse not present;High School;North America;Non-Government;Other;<=50K
21773;Male;40~59;*;*;*;United-States;Government;*;<=50K
21774;Male;*;White;Married-civ-spouse;*;North America;Government;*;>50K
21775;Male;20~39;White;Married-civ-spouse;High School;*;Government;Other;<=50K
21776;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
21777;Male;20~39;White;spouse present;Professional Education;United-States;Non-Government;*;>50K
21778;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
21779;Male;*;*;*;*;North America;*;*;>50K
21780;Male;40~49;White;Married-civ-spouse;Bachelors;North America;Private;Exec-managerial;>50K
21781;Female;15~19;White;Never-married;11th;United-States;*;*;<=50K
21782;Female;15~19;White;*;*;United-States;Non-Government;*;<=50K
21783;Male;*;*;*;Higher education;*;*;Other;<=50K
21784;*;60~79;White;Married-civ-spouse;High School;United-States;Non-Government;Other;>50K
21785;Female;*;White;*;*;North America;*;Other;<=50K
21786;Male;40~59;White;Married-civ-spouse;Higher education;United-States;*;Nontechnical;>50K
21787;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
21788;Female;*;White;spouse not present;Higher education;North America;Non-Government;*;<=50K
21789;Female;*;Black;spouse not present;High School;North America;*;*;<=50K
21790;*;*;White;*;High School;North America;Non-Government;*;<=50K
21791;Female;20~39;White;spouse not present;High School;North America;Non-Government;Exec-managerial;<=50K
21792;Female;20~39;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
21793;*;40~59;White;*;Higher education;*;Non-Government;*;<=50K
21794;Male;40~59;White;Married-civ-spouse;High School;North America;Government;*;>50K
21795;Female;20~39;*;spouse not present;Undergraduate;United-States;*;*;<=50K
21796;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
21797;Male;20~39;White;Never-married;High School;North America;Non-Government;Other;<=50K
21798;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Other;>50K
21799;Female;*;White;Never-married;High School;North America;Non-Government;Other-service;<=50K
21800;*;*;*;*;Higher education;*;Non-Government;*;<=50K
21801;Male;20~39;*;spouse not present;*;North America;Non-Government;*;<=50K
21802;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
21803;Male;60~79;White;Married-civ-spouse;High School;North America;*;Other;>50K
21804;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;*;<=50K
21805;Female;15~19;*;Never-married;Higher education;North America;Non-Government;*;<=50K
21806;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
21807;Male;20~29;White;Never-married;Bachelors;United-States;Private;Nontechnical;<=50K
21808;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
21809;Male;*;*;spouse not present;High School;*;Private;*;<=50K
21810;Male;20~39;White;*;Undergraduate;*;Private;Sales;<=50K
21811;Female;20~39;White;Separated;High School;North America;Non-Government;*;<=50K
21812;Male;40~44;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
21813;Female;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
21814;Male;*;*;*;*;North America;Government;Other;<=50K
21815;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;>50K
21816;Male;40~59;White;Married-civ-spouse;High School;North America;Self-emp-not-inc;Nontechnical;>50K
21817;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;<=50K
21818;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
21819;Female;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
21820;Female;40~59;*;spouse not present;*;United-States;Government;Technical;>50K
21821;Male;60~79;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
21822;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Nontechnical;>50K
21823;Male;40~59;White;Married-civ-spouse;Higher education;United-States;*;Nontechnical;>50K
21824;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;>50K
21825;Male;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
21826;Male;15~19;White;Never-married;High School;*;Non-Government;*;<=50K
21827;Male;*;*;*;*;North America;Government;Other;<=50K
21828;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
21829;Male;*;White;Never-married;Higher education;North America;Non-Government;*;<=50K
21830;Male;*;White;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
21831;Female;20~39;White;Separated;High School;North America;Non-Government;*;<=50K
21832;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
21833;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;>50K
21834;*;*;*;*;*;Asia;Non-Government;*;<=50K
21835;Male;*;White;spouse not present;Higher education;United-States;Non-Government;Other;<=50K
21836;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;>50K
21837;Male;40~59;White;*;Higher education;United-States;Non-Government;Technical;>50K
21838;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
21839;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
21840;Male;40~59;*;*;*;*;*;*;>50K
21841;Female;*;White;Never-married;Higher education;United-States;Non-Government;Adm-clerical;<=50K
21842;Female;*;White;spouse not present;High School;North America;Private;*;<=50K
21843;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
21844;Male;*;*;*;Higher education;North America;Government;*;<=50K
21845;Female;*;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
21846;Female;40~59;White;*;Undergraduate;North America;Non-Government;*;<=50K
21847;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
21848;Male;20~39;White;*;High School;United-States;Private;Technical;<=50K
21849;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
21850;*;20~39;*;*;Higher education;North America;Government;*;<=50K
21851;Male;20~29;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;>50K
21852;Male;*;White;Married-civ-spouse;*;North America;Government;*;<=50K
21853;Female;15~19;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
21854;Male;60~79;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
21855;Male;*;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
21856;Male;20~39;White;Never-married;Some-college;North America;Private;Nontechnical;>50K
21857;Male;*;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
21858;Male;40~59;*;*;Higher education;*;Non-Government;Nontechnical;>50K
21859;*;*;Asian-Pac-Islander;*;Higher education;*;*;*;>50K
21860;*;*;*;Never-married;*;*;Non-Government;Other;<=50K
21861;Male;20~39;*;spouse not present;*;*;Private;*;<=50K
21862;Female;40~59;*;*;High School;*;Non-Government;*;<=50K
21863;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
21864;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
21865;Female;*;*;*;*;*;Non-Government;*;<=50K
21866;Male;40~49;White;Married-civ-spouse;Bachelors;North America;Private;Exec-managerial;>50K
21867;Male;40~59;*;*;*;*;*;*;>50K
21868;Female;*;*;*;*;North America;Non-Government;*;>50K
21869;Male;40~59;*;*;*;*;*;*;<=50K
21870;Female;*;*;spouse not present;*;North America;*;*;<=50K
21871;*;*;*;spouse not present;*;North America;Non-Government;*;<=50K
21872;Female;*;*;*;*;*;Non-Government;*;<=50K
21873;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
21874;Female;15~19;White;*;High School;United-States;Private;Sales;<=50K
21875;Female;*;*;*;*;*;Non-Government;*;<=50K
21876;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
21877;Female;20~39;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
21878;Male;40~59;*;*;*;*;*;*;<=50K
21879;Male;*;White;*;High School;United-States;Non-Government;*;<=50K
21880;Female;*;White;*;*;*;Non-Government;Nontechnical;<=50K
21881;Male;40~44;*;Married-civ-spouse;Undergraduate;North America;Private;Exec-managerial;>50K
21882;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
21883;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
21884;*;*;White;spouse not present;*;United-States;*;Technical;<=50K
21885;Female;*;*;*;Higher education;North America;*;Other;<=50K
21886;Male;40~59;White;Married-civ-spouse;Graduate;United-States;Government;Prof-specialty;>50K
21887;Male;30~34;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
21888;Female;*;*;spouse not present;*;*;Government;*;<=50K
21889;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
21890;Male;20~39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
21891;Female;40~59;White;Divorced;Higher education;United-States;Non-Government;*;<=50K
21892;Male;20~39;*;spouse not present;*;*;Private;*;<=50K
21893;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Technical;<=50K
21894;*;*;*;spouse not present;*;North America;*;*;<=50K
21895;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;>50K
21896;Male;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
21897;Male;40~59;White;Married-civ-spouse;High School;North America;Government;*;<=50K
21898;Female;*;*;spouse not present;*;North America;*;*;<=50K
21899;Male;*;White;spouse not present;*;North America;*;Other;<=50K
21900;Male;15~19;*;Never-married;High School;United-States;Private;Other;<=50K
21901;Male;20~39;*;*;*;North America;Non-Government;*;<=50K
21902;*;*;*;*;*;North America;Government;*;<=50K
21903;Male;*;White;spouse not present;HS-grad;United-States;Private;Technical;<=50K
21904;Female;*;White;*;Higher education;North America;Private;Other;<=50K
21905;*;*;*;*;*;United-States;*;*;<=50K
21906;Male;*;*;*;High School;*;*;*;<=50K
21907;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
21908;Male;*;White;*;*;*;Government;*;<=50K
21909;Female;*;White;spouse not present;*;North America;Non-Government;Adm-clerical;<=50K
21910;Male;40~59;White;Married-civ-spouse;High School;United-States;*;Nontechnical;<=50K
21911;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
21912;Male;40~59;*;Married-civ-spouse;Primary School;*;Private;*;<=50K
21913;Female;*;*;spouse not present;*;*;Government;*;<=50K
21914;Female;*;*;Divorced;*;United-States;*;*;<=50K
21915;Male;*;*;*;*;North America;Non-Government;Nontechnical;>50K
21916;*;*;*;*;High School;*;*;Nontechnical;<=50K
21917;Male;*;White;Married-civ-spouse;*;United-States;*;*;>50K
21918;Male;20~39;White;*;High School;United-States;Private;Technical;<=50K
21919;Male;*;White;Married-civ-spouse;High School;North America;*;Transport-moving;<=50K
21920;Male;20~39;White;spouse not present;Undergraduate;United-States;Non-Government;*;<=50K
21921;Female;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
21922;Female;*;White;spouse not present;High School;United-States;Private;Technical;<=50K
21923;Female;20~39;*;spouse not present;Undergraduate;United-States;*;*;<=50K
21924;Male;40~59;*;spouse not present;Higher education;*;Non-Government;*;<=50K
21925;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Other;<=50K
21926;Male;*;*;spouse not present;High School;*;Private;*;<=50K
21927;Male;*;White;Married-civ-spouse;Higher education;North America;Private;*;>50K
21928;Female;35~39;White;spouse not present;*;North America;Private;*;<=50K
21929;Male;40~44;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
21930;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;>50K
21931;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
21932;Female;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
21933;Male;20~39;*;Never-married;High School;North America;Private;*;<=50K
21934;Male;40~59;White;Married-civ-spouse;High School;North America;Government;*;<=50K
21935;Male;20~39;White;Never-married;Some-college;North America;Private;Nontechnical;<=50K
21936;Male;40~59;White;Married-civ-spouse;High School;North America;Government;*;>50K
21937;Male;40~44;White;Married-civ-spouse;Undergraduate;United-States;Private;Prof-specialty;>50K
21938;Male;40~59;White;Married-civ-spouse;*;North America;Self-emp-not-inc;Nontechnical;<=50K
21939;Male;20~39;White;Never-married;Some-college;North America;Private;Nontechnical;<=50K
21940;Male;20~39;*;Never-married;High School;North America;Private;*;<=50K
21941;Male;20~39;*;*;*;*;Government;*;<=50K
21942;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
21943;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
21944;*;*;White;*;*;*;Private;*;<=50K
21945;Male;20~39;White;*;Higher education;North America;Government;*;<=50K
21946;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
21947;Female;40~59;White;spouse not present;*;North America;Private;Technical;>50K
21948;Female;*;*;*;*;*;Non-Government;*;<=50K
21949;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
21950;*;40~59;White;*;Higher education;*;Non-Government;*;>50K
21951;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Nontechnical;>50K
21952;Female;20~39;White;spouse not present;Higher education;United-States;Private;Adm-clerical;<=50K
21953;*;*;Asian-Pac-Islander;*;Higher education;*;*;*;>50K
21954;Male;30~39;White;spouse not present;HS-grad;North America;Non-Government;*;<=50K
21955;Male;40~49;White;Married-civ-spouse;HS-grad;North America;Private;Machine-op-inspct;<=50K
21956;Female;20~39;White;Never-married;Undergraduate;North America;Private;Technical;<=50K
21957;Female;20~39;White;spouse not present;High School;North America;Non-Government;Exec-managerial;<=50K
21958;Male;20~39;White;Married-civ-spouse;Professional Education;North America;Private;Technical;<=50K
21959;Male;40~59;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
21960;Male;20~29;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
21961;Female;20~39;White;Never-married;High School;North America;Private;Other;<=50K
21962;Male;20~29;White;Never-married;Bachelors;United-States;Private;Nontechnical;<=50K
21963;*;*;*;*;High School;*;*;Nontechnical;<=50K
21964;Male;20~39;White;spouse present;HS-grad;North America;Private;Other;<=50K
21965;Male;*;*;*;*;North America;Non-Government;Nontechnical;>50K
21966;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
21967;Female;*;White;*;Higher education;*;Private;*;<=50K
21968;Male;20~39;White;Married-civ-spouse;Professional Education;North America;Private;Technical;<=50K
21969;Male;40~49;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
21970;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Other;<=50K
21971;*;*;White;*;*;United-States;*;*;>50K
21972;Male;40~59;White;Married-civ-spouse;Higher education;*;Government;*;>50K
21973;Female;*;*;spouse not present;High School;North America;*;*;<=50K
21974;Male;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
21975;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;<=50K
21976;Female;20~39;White;*;Higher education;North America;Non-Government;*;<=50K
21977;Male;20~39;White;Never-married;Higher education;United-States;Private;Prof-specialty;>50K
21978;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
21979;Male;*;White;*;Higher education;United-States;Government;*;<=50K
21980;Male;40~59;White;*;Higher education;United-States;Non-Government;Technical;<=50K
21981;Male;40~59;White;Married-civ-spouse;*;North America;Private;Other;<=50K
21982;Male;20~29;White;Never-married;Bachelors;United-States;Private;Nontechnical;<=50K
21983;Male;20~39;*;Never-married;Undergraduate;North America;Private;Technical;>50K
21984;Male;*;White;Married-civ-spouse;*;*;*;*;<=50K
21985;Male;*;White;Never-married;Higher education;North America;Non-Government;*;<=50K
21986;Female;*;*;*;*;*;Non-Government;*;<=50K
21987;Male;30~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;>50K
21988;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
21989;Female;*;*;*;Higher education;United-States;Private;*;<=50K
21990;Male;40~59;*;*;Higher education;North America;Non-Government;*;<=50K
21991;Female;40~59;White;Divorced;*;North America;Non-Government;*;<=50K
21992;Male;60~79;White;Married-civ-spouse;High School;North America;*;Other;<=50K
21993;Male;20~39;White;Married-civ-spouse;Professional Education;North America;Private;Technical;<=50K
21994;Male;30~39;White;Married-civ-spouse;Higher education;*;Non-Government;Nontechnical;>50K
21995;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
21996;*;*;Asian-Pac-Islander;*;Higher education;*;*;*;>50K
21997;Male;30~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
21998;Female;*;Black;spouse not present;High School;North America;*;*;<=50K
21999;*;*;*;Married-civ-spouse;High School;United-States;Non-Government;Other;<=50K
22000;Male;40~59;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
22001;Female;*;White;*;High School;North America;*;*;<=50K
22002;Male;40~59;*;Married-civ-spouse;Higher education;*;*;*;>50K
22003;Female;*;White;spouse not present;High School;United-States;Non-Government;*;<=50K
22004;Female;*;Black;Never-married;*;North America;*;*;<=50K
22005;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
22006;*;15~19;White;Never-married;HS-grad;United-States;*;*;<=50K
22007;Female;15~19;*;Never-married;Higher education;North America;Non-Government;*;<=50K
22008;Female;*;*;Divorced;*;United-States;*;*;<=50K
22009;Female;*;White;spouse present;Higher education;North America;Non-Government;*;<=50K
22010;Female;*;White;*;Higher education;United-States;Non-Government;*;<=50K
22011;Female;*;White;spouse not present;High School;United-States;Private;Technical;<=50K
22012;Male;20~39;White;Married-civ-spouse;*;United-States;State-gov;*;>50K
22013;Male;40~49;White;Married-civ-spouse;HS-grad;North America;Private;Machine-op-inspct;<=50K
22014;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;<=50K
22015;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;>50K
22016;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
22017;Male;*;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
22018;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
22019;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
22020;Male;20~39;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
22021;Female;*;White;Never-married;Higher education;United-States;Private;Nontechnical;>50K
22022;Female;*;White;spouse not present;High School;*;Non-Government;*;<=50K
22023;Male;*;*;*;*;North America;Government;Other;<=50K
22024;Male;15~19;*;Never-married;High School;United-States;Private;Other;<=50K
22025;Female;20~39;White;Never-married;High School;United-States;Non-Government;Nontechnical;<=50K
22026;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
22027;Male;50~59;White;Married-civ-spouse;Higher education;North America;Private;Craft-repair;>50K
22028;Female;20~39;White;*;Higher education;United-States;*;*;<=50K
22029;Male;15~19;*;Never-married;High School;United-States;Private;Other;<=50K
22030;*;*;*;spouse not present;Higher education;North America;Government;*;<=50K
22031;Female;*;White;spouse not present;*;North America;Non-Government;Adm-clerical;<=50K
22032;Male;*;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
22033;*;*;*;spouse not present;*;North America;*;*;<=50K
22034;*;*;*;Never-married;*;*;Non-Government;Other;<=50K
22035;Female;40~59;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
22036;Male;60~79;White;Married-civ-spouse;High School;North America;*;Other;<=50K
22037;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Private;Nontechnical;<=50K
22038;Male;20~39;White;spouse not present;*;North America;Private;Nontechnical;<=50K
22039;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
22040;Male;35~39;White;Married-civ-spouse;Some-college;*;Private;Craft-repair;>50K
22041;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
22042;Male;20~29;White;Never-married;Undergraduate;United-States;Private;Adm-clerical;<=50K
22043;Female;*;Black;Never-married;*;North America;*;*;<=50K
22044;Female;*;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
22045;Male;*;*;*;*;North America;Non-Government;Other;<=50K
22046;Female;*;White;*;High School;North America;*;*;>50K
22047;Female;40~59;White;Married-civ-spouse;*;North America;*;*;<=50K
22048;*;*;*;spouse not present;*;North America;Non-Government;*;<=50K
22049;Male;*;White;Married-civ-spouse;*;North America;Government;*;>50K
22050;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
22051;Female;20~39;White;spouse not present;High School;North America;Non-Government;*;<=50K
22052;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Exec-managerial;<=50K
22053;Female;*;White;*;High School;United-States;Non-Government;Nontechnical;<=50K
22054;Female;*;White;*;Higher education;United-States;Non-Government;*;<=50K
