ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
19373;*;*;*;5.647453083;1.00536193;2142;746;*;*;2
19374;*;*;*;5.277777778;1.037037037;304;108;*;*;2
19375;*;*;*;6.271604938;1.148148148;263;81;*;*;2
19376;*;*;*;7.104627767;1.022132797;1505;497;*;*;2
19377;*;*;*;6.887179487;1.235897436;732;195;*;*;2
19378;*;*;*;5.3875;1075;239;80;*;*;2
19379;*;*;*;5.241603467;0.996749729;2460;923;*;*;2
19380;*;*;*;6.411764706;1.191176471;197;68;*;*;2
19381;*;*;*;5.008064516;1.040322581;257;124;*;*;2
19382;*;*;*;5.808270677;1.04887218;662;266;*;*;2
19383;*;*;*;5.206896552;1;535;232;*;*;2
19384;*;*;*;4.851239669;1.02892562;601;242;*;*;2
19385;*;*;*;4.311258278;1.039735099;421;151;*;*;2
19386;*;*;*;4.74863388;1.101092896;936;366;*;*;2
19387;*;*;*;4.7960199;0.985074627;623;201;*;*;2
19388;*;*;*;4.955882353;1.012254902;1126;408;*;*;2
19389;*;*;*;5.6;0.8;9;5;*;*;2
19390;*;*;*;5.815057283;1.078559738;1684;611;*;*;2
19391;*;*;*;3.971698113;4.103773585;303;106;*;*;2
19392;*;*;*;4.04;0.96;261;100;*;*;2
19393;*;*;*;4.725738397;1.046413502;609;237;*;*;2
19394;*;*;*;4.281795511;1.004987531;1062;401;*;*;2
19395;*;*;*;4.5;1.170212766;295;94;*;*;2
19396;*;*;*;5.240963855;1.156626506;219;83;*;*;2
19397;*;*;*;5.761290323;1.058064516;548;155;*;*;2
19398;*;*;*;4.926952141;1.012594458;1265;397;*;*;2
19399;*;*;*;4.383458647;1.007518797;515;266;*;*;2
19400;*;*;*;5.745424293;1.108153078;1958;601;*;*;2
19401;*;*;*;4.863881402;0.959568733;2650;742;*;*;2
19402;*;*;*;4.696308725;0.729865772;2294;596;*;*;2
19403;*;*;*;5.507042254;1;247;71;*;*;2
19404;*;*;*;5.046511628;1.034883721;195;86;*;*;2
19405;*;*;*;5.533146067;1.06011236;4356;1780;*;*;2
19406;*;*;*;5.684536082;0.937113402;2819;970;*;*;2
19407;*;*;*;5.709459459;1.10472973;855;296;*;*;2
19408;*;*;*;5.6;1.026666667;429;150;*;*;2
19409;*;*;*;4.705357143;1;270;112;*;*;2
19410;*;*;*;7.230215827;1.143884892;390;139;*;*;2
19411;*;*;*;8.045356371;1.172786177;1412;463;*;*;2
19412;*;*;*;7.867109635;0.986710963;796;301;*;*;2
19413;*;*;*;5.604081633;1.07755102;677;245;*;*;2
19414;*;*;*;5.682619647;1.057934509;1246;397;*;*;2
19415;*;*;*;6.027027027;1;92;37;*;*;2
19416;*;*;*;5.764024933;1.079252004;3559;1123;*;*;2
19417;*;*;*;5.968888889;0.991111111;751;225;*;*;2
19418;*;*;*;5.680412371;0.979381443;800;291;*;*;2
19419;*;*;*;6.226480836;1.031358885;921;287;*;*;2
19420;*;*;*;6.314720812;1.060913706;611;197;*;*;2
19421;*;*;*;5.443670151;1.072590012;4827;1722;*;*;2
19422;*;*;*;8725;1475;121;40;*;*;2
19423;*;*;*;6.095873016;1.040634921;4449;1575;*;*;2
19424;*;*;*;4.813953488;0.953488372;87;43;*;*;2
19425;*;*;*;5.488421053;1.172631579;1266;475;*;*;2
19426;*;*;*;5.227067669;0.977443609;2126;665;*;*;2
19427;*;*;*;3.090909091;0.696969697;35;33;*;*;2
19428;*;*;*;4.936859147;1.028602267;4656;1853;*;*;2
19429;*;*;*;7.023255814;1.131782946;383;129;*;*;2
19430;*;*;*;6.132550336;1.003355705;1993;596;*;*;2
19431;*;*;*;5.965317919;1.050096339;1760;519;*;*;2
19432;*;*;*;5.563758389;1.010067114;913;298;*;*;2
19433;*;*;*;5.367123288;1.038356164;995;365;*;*;2
19434;*;*;*;10.13513514;1.567567568;120;37;*;*;2
19435;*;*;*;2.111111111;2.111111111;166;9;*;*;2
19436;*;*;*;5.52388535;1.052547771;1452;628;*;*;2
19437;*;*;*;4.645390071;1.078014184;1538;705;*;*;2
19438;*;*;*;6.22556391;0.92481203;373;133;*;*;2
19439;*;*;*;6.285714286;0.918367347;408;196;*;*;2
19440;*;*;*;6.32826087;0.967391304;1170;460;*;*;2
19441;*;*;*;5.767857143;1.048214286;1579;560;*;*;2
19442;*;*;*;5;1;47;18;*;*;2
19443;*;*;*;4.546985816;1.038120567;3622;1128;*;*;2
19444;*;*;*;5.023684211;1.047368421;1140;380;*;*;2
19445;*;*;*;4.743781095;0.982587065;2219;804;*;*;2
19446;*;*;*;5.436657682;1.039083558;1967;742;*;*;2
19447;*;*;*;5.006324111;1.071146245;3265;1265;*;*;2
19448;*;*;*;5.643598616;1.017301038;1834;578;*;*;2
19449;*;*;*;5.295867769;1.033057851;2016;605;*;*;2
19450;*;*;*;6.371335505;1.06514658;1004;307;*;*;2
19451;*;*;*;5.152329749;1.003584229;1608;558;*;*;2
19452;*;*;*;5.816950633;1.05897772;6420;2289;*;*;2
19453;*;*;*;5.691449814;1.085501859;1624;538;*;*;2
19454;*;*;*;6.17039801;1.121890547;2654;804;*;*;2
19455;*;*;*;6.663690476;0.962797619;1990;672;*;*;2
19456;*;*;*;6.181818182;0.909090909;72;22;*;*;2
19457;*;*;*;5.420807453;1.020186335;2075;644;*;*;2
19458;*;*;*;6.310258549;1.124270225;3227;1199;*;*;2
19459;*;*;*;8.433823529;1.029411765;327;136;*;*;2
19460;*;*;*;6.743099788;0.993630573;1296;471;*;*;2
19461;*;*;*;7.278215223;1.007874016;1060;381;*;*;2
19462;*;*;*;6.058282209;1.150306748;732;326;*;*;2
19463;*;*;*;5;0.808510638;347;141;*;*;2
19464;*;*;*;5.855345912;0.997903564;1279;477;*;*;2
19465;*;*;*;5.977941176;1.236764706;1986;680;*;*;2
19466;*;*;*;5.992346939;1.137755102;1302;392;*;*;2
19467;*;*;*;6.402298851;0.988505747;529;174;*;*;2
19468;*;*;*;5.579387187;1.061281337;1806;718;*;*;2
19469;*;*;*;5.29821718;1.048622366;1595;617;*;*;2
19470;*;*;*;4.896551724;1.068965517;307;116;*;*;2
19471;*;*;*;4.44;0.945454545;682;275;*;*;2
19472;*;*;*;4.946428571;1.061507937;1370;504;*;*;2
19473;*;*;*;4.802059497;1.151029748;2203;874;*;*;2
19474;*;*;*;5.531365314;0.922509225;1292;271;*;*;2
19475;*;*;*;4.457875458;0.935897436;1558;546;*;*;2
19476;*;*;*;6.554545455;1.040909091;538;220;*;*;2
19477;*;*;*;5.605442177;0.996598639;792;294;*;*;2
19478;*;*;*;5.236074271;1.042440318;799;377;*;*;2
19479;*;*;*;5.725806452;1;1296;434;*;*;2
19480;*;*;*;5.140350877;1.031578947;1448;570;*;*;2
19481;*;*;*;4.791666667;1.097222222;1260;576;*;*;2
19482;*;*;*;5.502808989;0.960674157;984;356;*;*;2
19483;*;*;*;5.062184874;1.035294118;1423;595;*;*;2
19484;*;*;*;5.506666667;1.113333333;432;150;*;*;2
19485;*;*;*;3.662745098;1.705882353;401;255;*;*;2
19486;*;*;*;4.745033113;0.986754967;824;302;*;*;2
19487;*;*;*;4.510204082;1.079081633;1066;392;*;*;2
19488;*;*;*;4295;0.9875;914;400;*;*;2
19489;*;*;*;5.78807947;1.089403974;831;302;*;*;2
19490;*;*;*;4.915730337;0.974719101;754;356;*;*;2
19491;*;*;*;4.944444444;1.081597222;1408;576;*;*;2
19492;*;*;*;4.989730424;1.030808729;1768;779;*;*;2
19493;*;*;*;5.073496659;1.066815145;995;449;*;*;2
19494;*;*;*;5.579775281;1.031460674;1072;445;*;*;2
19495;*;*;*;6.332185886;1.055077453;1366;581;*;*;2
19496;*;*;*;5.613744076;0.978672986;944;422;*;*;2
19497;*;*;*;5.961988304;0.967836257;875;342;*;*;2
19498;*;*;*;5.767676768;1.124579125;570;297;*;*;2
19499;*;*;*;5.339189189;1.077027027;1916;740;*;*;2
19500;*;*;*;4.902494331;1.040816327;1468;441;*;*;2
19501;*;*;*;4.457286432;1.090452261;614;199;*;*;2
19502;*;*;*;5.109649123;0.937134503;1688;684;*;*;2
19503;*;*;*;4.25147929;1.183431953;806;338;*;*;2
19504;*;*;*;5.215789474;1.087719298;1996;570;*;*;2
19505;*;*;*;5.170542636;1;1520;387;*;*;2
19506;*;*;*;5.054385965;1.024561404;1490;570;*;*;2
19507;*;*;*;6.913461538;1.139423077;569;208;*;*;2
19508;*;*;*;5.294416244;0.994923858;555;197;*;*;2
19509;*;*;*;5.059859155;1.080985915;1035;284;*;*;2
19510;*;*;*;4.519886364;1.034090909;1290;352;*;*;2
19511;*;*;*;4.505235602;1.044502618;1878;382;*;*;2
19512;*;*;*;4.209169054;1.06017192;1318;349;*;*;2
19513;*;*;*;4.665413534;0.902255639;612;266;*;*;2
19514;*;*;*;4.816115702;1.049586777;1210;484;*;*;2
19515;*;*;*;4.741322314;1.062809917;4722;1210;*;*;2
19516;*;*;*;9.136363636;1.590909091;74;22;*;*;2
19517;*;*;*;4.232905983;1.083333333;1998;468;*;*;2
19518;*;*;*;3.609375;1.078125;598;192;*;*;2
19519;*;*;*;3.308510638;1.010638298;293;94;*;*;2
19520;*;*;*;4.376731302;1.066481994;881;361;*;*;2
19521;*;*;*;3.502564103;0.969230769;459;195;*;*;2
19522;*;*;*;2.37254902;0.990196078;198;204;*;*;2
19523;*;*;*;2.870967742;0.85483871;152;62;*;*;2
19524;*;*;*;2.951219512;1;658;41;*;*;2
19525;*;*;*;3.35443038;1.120253165;325;158;*;*;2
19526;*;*;*;5.46961326;0.988950276;1776;724;*;*;2
19527;*;*;*;4.732258065;1.058064516;673;310;*;*;2
19528;*;*;*;4.914583333;1.05;1131;480;*;*;2
19529;*;*;*;6.698412698;1;158;63;*;*;2
19530;*;*;*;5.744744745;1.006006006;839;333;*;*;2
19531;*;*;*;5.562111801;1.114906832;679;322;*;*;2
19532;*;*;*;5.093514329;1.009049774;2426;663;*;*;2
19533;*;*;*;5.689655172;1.099137931;720;232;*;*;2
19534;*;*;*;5.720779221;1.357142857;855;308;*;*;2
19535;*;*;*;6.056085919;1.167064439;3033;838;*;*;2
19536;*;*;*;20125;2.928571429;402;112;*;*;2
19537;*;*;*;3.914728682;0.96124031;163;129;*;*;2
19538;*;*;*;4.718693285;1.015426497;3221;1102;*;*;2
19539;*;*;*;5.214723926;0.996932515;972;326;*;*;2
19540;*;*;*;5.090510949;1.080291971;1957;685;*;*;2
19541;*;*;*;4.066666667;0.866666667;176;60;*;*;2
19542;*;*;*;5;0.888888889;22;9;*;*;2
19543;*;*;*;4.285714286;0.857142857;51;14;*;*;2
19544;*;*;*;4.076323988;1.026479751;2052;642;*;*;2
19545;*;*;*;3.900826446;1.003305785;2047;605;*;*;2
19546;*;*;*;3.257575758;0.939393939;192;66;*;*;2
19547;*;*;*;4.391862955;1.070663812;1525;467;*;*;2
19548;*;*;*;4.606666667;1065;2122;600;*;*;2
19549;*;*;*;3.917241379;1.034482759;622;145;*;*;2
19550;*;*;*;4.812064965;1.106728538;1687;431;*;*;2
19551;*;*;*;4.097639485;1.024678112;3010;932;*;*;2
19552;*;*;*;3.752941176;1.411764706;276;85;*;*;2
19553;*;*;*;3.229691877;1.176470588;1043;357;*;*;2
19554;*;*;*;3.910679612;0.980582524;1787;515;*;*;2
19555;*;*;*;5.649149923;1.075734158;2316;647;*;*;2
19556;*;*;*;4.812727273;1.098181818;2045;550;*;*;2
19557;*;*;*;5.400244798;1.132190942;3116;817;*;*;2
19558;*;*;*;4.101626016;0.967479675;1027;246;*;*;2
19559;*;*;*;4.490625;1.359375;1073;320;*;*;2
19560;*;*;*;4.031496063;1.039370079;443;127;*;*;2
19561;*;*;*;6.40660737;1.059720457;2784;787;*;*;2
19562;*;*;*;4.983529412;1.034117647;2410;850;*;*;2
19563;*;*;*;4.474093264;1.137305699;1063;386;*;*;2
19564;*;*;*;5.962162162;1.086486486;1796;555;*;*;2
19565;*;*;*;6.077961019;0.980509745;2034;667;*;*;2
19566;*;*;*;4.285539216;1.087009804;2467;816;*;*;2
19567;*;*;*;3536;1;884;375;*;*;2
19568;*;*;*;5.570895522;1.037313433;729;268;*;*;2
19569;*;*;*;5.539115646;0.976190476;1804;588;*;*;2
19570;*;*;*;4.701807229;1.06626506;862;332;*;*;2
19571;*;*;*;5.174934726;1.075718016;2622;766;*;*;2
19572;*;*;*;4.186486486;0.997297297;770;370;*;*;2
19573;*;*;*;7.260932945;1.186588921;1934;686;*;*;2
19574;*;*;*;5.38984127;1.062222222;5807;1575;*;*;2
19575;*;*;*;5;1.134328358;189;67;*;*;2
19576;*;*;*;6.173913043;1.108695652;239;46;*;*;2
19577;*;*;*;5.733668342;1.06281407;1167;398;*;*;2
19578;*;*;*;6.126954922;1.119595216;3012;1087;*;*;2
19579;*;*;*;6.433121019;0.987261146;488;157;*;*;2
19580;*;*;*;5.643812709;1.053511706;1505;598;*;*;2
19581;*;*;*;5.052147239;1.023006135;2277;652;*;*;2
19582;*;*;*;5.021875;1.065625;2319;640;*;*;2
19583;*;*;*;5.431034483;1.534482759;130;58;*;*;2
19584;*;*;*;6.191489362;1.021276596;124;47;*;*;2
19585;*;*;*;5.27027027;1.022522523;660;222;*;*;2
19586;*;*;*;5.551020408;1.081632653;531;147;*;*;2
19587;*;*;*;6.604316547;1.107913669;469;139;*;*;2
19588;*;*;*;5.513833992;1.043478261;756;253;*;*;2
19589;*;*;*;6.3625;1.066666667;757;240;*;*;2
19590;*;*;*;5.46;1.046666667;451;150;*;*;2
19591;*;*;*;5.78313253;1.072289157;774;249;*;*;2
19592;*;*;*;6.594202899;1.014492754;220;69;*;*;2
19593;*;*;*;5.349299065;1.067757009;2742;856;*;*;2
19594;*;*;*;5.504672897;0.962616822;709;214;*;*;2
19595;*;*;*;4.861244019;0.985645933;617;209;*;*;2
19596;*;*;*;5.390625;0.967548077;2445;832;*;*;2
19597;*;*;*;7.224576271;1.18220339;642;236;*;*;2
19598;*;*;*;4.893371758;1.015850144;2446;694;*;*;2
19599;*;*;*;5.425149701;1.080838323;672;334;*;*;2
19600;*;*;*;4.851851852;1.024691358;672;243;*;*;2
19601;*;*;*;5.505952381;1.047619048;449;168;*;*;2
19602;*;*;*;4.706959707;0.989010989;706;273;*;*;2
19603;*;*;*;5.412429379;1.039548023;580;177;*;*;2
19604;*;*;*;5.592833876;1.058631922;1356;307;*;*;2
19605;*;*;*;5.468208092;1.144508671;624;173;*;*;2
19606;*;*;*;5.284482759;1.060344828;343;116;*;*;2
19607;*;*;*;5.626506024;5.240963855;244;83;*;*;2
19608;*;*;*;5.762973352;1.150070126;3062;713;*;*;2
19609;*;*;*;5.120253165;0.949367089;1272;474;*;*;2
19610;*;*;*;5.35347432;1.003021148;1011;331;*;*;2
19611;*;*;*;4.503386005;1.011286682;1559;443;*;*;2
19612;*;*;*;6.857575758;1.242424242;913;330;*;*;2
19613;*;*;*;5.945010183;1.024439919;1592;491;*;*;2
19614;*;*;*;6.115942029;1.176811594;1301;345;*;*;2
19615;*;*;*;4.991836735;1.346938776;1067;245;*;*;2
19616;*;*;*;4.928571429;2;47;14;*;*;2
19617;*;*;*;6.255319149;1.042553191;147;47;*;*;2
19618;*;*;*;6.345794393;1.079439252;586;214;*;*;2
19619;*;*;*;4.968085106;1.060283688;915;282;*;*;2
19620;*;*;*;5.195876289;0.989690722;295;97;*;*;2
19621;*;*;*;5.493333333;1;227;75;*;*;2
19622;*;*;*;6;1.5;27;8;*;*;2
19623;*;*;*;5.458333333;1.166666667;329;96;*;*;2
19624;*;*;*;4.543478261;1.013043478;632;230;*;*;2
19625;*;*;*;6;1.277258567;1054;321;*;*;2
19626;*;*;*;5.820960699;1.004366812;730;229;*;*;2
19627;*;*;*;5.272232305;1.01814882;1457;551;*;*;2
19628;*;*;*;6.778061224;1.239795918;1409;392;*;*;2
19629;*;*;*;5.226685796;1.012912482;2070;697;*;*;2
19630;*;*;*;3.973314607;1.028089888;1751;712;*;*;2
19631;*;*;*;6.638888889;1.083333333;92;36;*;*;2
19632;*;*;*;5.555555556;0.984126984;187;63;*;*;2
19633;*;*;*;4.426086957;1;275;115;*;*;2
19634;*;*;*;6.25;1.151041667;647;192;*;*;2
19635;*;*;*;6.354978355;1.060606061;747;231;*;*;2
19636;*;*;*;5.527896996;1.017167382;720;233;*;*;2
19637;*;*;*;5.322033898;0.898305085;682;236;*;*;2
19638;*;*;*;5.267175573;1.660305344;810;262;*;*;2
19639;*;*;*;5.477203647;1.018237082;1110;329;*;*;2
19640;*;*;*;5.3878327;1;853;263;*;*;2
19641;*;*;*;5.164444444;1.128888889;726;225;*;*;2
19642;*;*;*;5.327102804;1.14953271;189;107;*;*;2
19643;*;*;*;8.220930233;1.325581395;282;86;*;*;2
19644;*;*;*;5.959183673;0.981632653;1602;490;*;*;2
19645;*;*;*;6.024793388;1.107438017;431;121;*;*;2
19646;*;*;*;5.068376068;0.961538462;687;234;*;*;2
19647;*;*;*;4.851380042;1.059447983;1468;471;*;*;2
19648;*;*;*;5.349282297;0.933014354;647;209;*;*;2
19649;*;*;*;5.843373494;1.015060241;1070;332;*;*;2
19650;*;*;*;7.30859375;1.59765625;707;256;*;*;2
19651;*;*;*;5.493362832;1.08960177;2431;904;*;*;2
19652;*;*;*;4.440748441;1.035343035;2916;962;*;*;2
19653;*;*;*;3.853459973;0.994572592;2606;737;*;*;2
19654;*;*;*;4.593220339;1.148305085;893;236;*;*;2
19655;*;*;*;5.232273839;1.08801956;1441;409;*;*;2
19656;*;*;*;3.771428571;1.028571429;310;70;*;*;2
19657;*;*;*;4.822147651;1.026845638;1960;596;*;*;2
19658;*;*;*;5.36353771;1.015192621;5372;1843;*;*;2
19659;*;*;*;4.579778831;1.176935229;1593;633;*;*;2
19660;*;*;*;4.024911032;1.014234875;728;281;*;*;2
19661;*;*;*;5.167785235;1.082774049;1126;447;*;*;2
19662;*;*;*;4.954022989;1.011494253;922;348;*;*;2
19663;*;*;*;4.087478559;0.987993139;1234;583;*;*;2
19664;*;*;*;6.172413793;1.091954023;882;261;*;*;2
19665;*;*;*;6.551181102;0.996062992;736;254;*;*;2
19666;*;*;*;6.320328542;0.979466119;1226;487;*;*;2
19667;*;*;*;6.451193059;1.073752711;1313;461;*;*;2
19668;*;*;*;5.800865801;1.056277056;631;231;*;*;2
19669;*;*;*;4.580769231;0.930769231;688;260;*;*;2
19670;*;*;*;4.281756757;1.076351351;3909;1480;*;*;2
19671;*;*;*;5.745173745;0.972972973;773;259;*;*;2
19672;*;*;*;5.487272727;1.075151515;2531;825;*;*;2
19673;*;*;*;5.940625;0.978125;1258;320;*;*;2
19674;*;*;*;6.231527094;0.991789819;1639;609;*;*;2
19675;*;*;*;5.840938722;1.011734029;2271;767;*;*;2
19676;*;*;*;4.582926829;1.082926829;1065;410;*;*;2
19677;*;*;*;4.941176471;0.882352941;195;68;*;*;2
19678;*;*;*;4.516629712;1.028824834;1267;451;*;*;2
19679;*;*;*;3.8675;1045;940;400;*;*;2
19680;*;*;*;4.935643564;1.051155116;1419;606;*;*;2
19681;*;*;*;4.746421268;0.930470348;1168;489;*;*;2
19682;*;*;*;4.389380531;1.168141593;1043;452;*;*;2
19683;*;*;*;4.970822281;1.090185676;822;377;*;*;2
19684;*;*;*;4.314229249;1.104743083;1202;506;*;*;2
19685;*;*;*;4.492273731;1.050772627;1030;453;*;*;2
19686;*;*;*;3.908011869;0.916913947;856;337;*;*;2
19687;*;*;*;4.738430584;1.068410463;1047;497;*;*;2
19688;*;*;*;4.79916318;1.016736402;583;239;*;*;2
19689;*;*;*;4.261904762;0.976190476;933;336;*;*;2
19690;*;*;*;5.787790698;1.011627907;804;344;*;*;2
19691;*;*;*;4.637271215;0.976705491;1431;601;*;*;2
19692;*;*;*;5.077380952;1.069444444;1583;504;*;*;2
19693;*;*;*;4.176848875;1.08681672;1494;311;*;*;2
19694;*;*;*;6.534883721;0.948837209;627;215;*;*;2
19695;*;*;*;6.583120205;1.086956522;1099;391;*;*;2
19696;*;*;*;4.744376278;1.026584867;1245;489;*;*;2
19697;*;*;*;6.213171577;0.949740035;1757;577;*;*;2
19698;*;*;*;6.409836066;1.051001821;1459;549;*;*;2
19699;*;*;*;6.190804598;1.105747126;1337;435;*;*;2
19700;*;*;*;7.347014925;1.108208955;717;268;*;*;2
19701;*;*;*;5.746730083;1.122473246;2336;841;*;*;2
19702;*;*;*;6.729064039;1.083743842;596;203;*;*;2
19703;*;*;*;5.793851718;0.982820976;3294;1106;*;*;2
19704;*;*;*;6.322834646;1.066929134;1817;508;*;*;2
19705;*;*;*;6.3003003;1.117117117;1090;333;*;*;2
19706;*;*;*;5.795081967;1.024590164;1125;366;*;*;2
19707;*;*;*;6.481308411;1.053738318;1292;428;*;*;2
19708;*;*;*;5.617866005;0.967741935;1056;403;*;*;2
19709;*;*;*;5.196185286;0.945504087;821;367;*;*;2
19710;*;*;*;5.794594595;1.016216216;1200;370;*;*;2
19711;*;*;*;5.253138075;1.15376569;2087;956;*;*;2
19712;*;*;*;6.533169533;0.972972973;1159;407;*;*;2
19713;*;*;*;6.363945578;1.091836735;806;294;*;*;2
19714;*;*;*;5.095890411;1.095890411;1137;365;*;*;2
19715;*;*;*;4.17080292;0.966423358;2076;685;*;*;2
19716;*;*;*;5.429223744;1.132420091;627;219;*;*;2
19717;*;*;*;4.426491994;0.994177584;2106;687;*;*;2
19718;*;*;*;5.803951368;1.066869301;1983;658;*;*;2
19719;*;*;*;5.769423559;1.032581454;1205;399;*;*;2
19720;*;*;*;8.062893082;1.245283019;451;159;*;*;2
19721;*;*;*;6.213235294;1.139705882;343;136;*;*;2
19722;*;*;*;7.297297297;1.486486486;234;74;*;*;2
19723;*;*;*;5.286885246;1.073770492;410;122;*;*;2
19724;*;*;*;4.336842105;0.978947368;304;95;*;*;2
19725;*;*;*;5.742138365;1.034591195;1068;318;*;*;2
19726;*;*;*;5.283168317;1.00990099;1437;505;*;*;2
19727;*;*;*;6.780254777;1.114649682;969;314;*;*;2
19728;*;*;*;5.809859155;1.102112676;802;284;*;*;2
19729;*;*;*;5.019354839;0.870967742;340;155;*;*;2
19730;*;*;*;6.085106383;1.145390071;850;282;*;*;2
19731;*;*;*;4.521428571;0.921428571;305;140;*;*;2
19732;*;*;*;5.405797101;1.041407867;1185;483;*;*;2
19733;*;*;*;5.186170213;1.082446809;1029;376;*;*;2
19734;*;*;*;5.729903537;1.073954984;873;311;*;*;2
19735;*;*;*;8.933209647;1.688311688;1341;539;*;*;2
19736;*;*;*;22.82352941;6.352941176;35;17;*;*;2
19737;*;*;*;5.93993994;1.126126126;961;333;*;*;2
19738;*;*;*;5.633967789;1.008784773;2008;683;*;*;2
19739;*;*;*;6.347826087;1.157608696;1003;368;*;*;2
19740;*;*;*;5.33933162;0.997429306;1155;389;*;*;2
19741;*;*;*;6.177033493;1.291866029;1697;627;*;*;2
19742;*;*;*;5.5;1.083333333;188;72;*;*;2
19743;*;*;*;5.665768194;0.964959569;957;371;*;*;2
19744;*;*;*;5.498989899;1.032323232;1366;495;*;*;2
19745;*;*;*;5.727915194;1.123674912;866;283;*;*;2
19746;*;*;*;5.556306306;1.056306306;1194;444;*;*;2
19747;*;*;*;5.883076923;1.033846154;859;325;*;*;2
19748;*;*;*;5.482014388;0.992805755;322;139;*;*;2
19749;*;*;*;4.390781563;0.987975952;1307;499;*;*;2
19750;*;*;*;4.813765182;1.182186235;1083;494;*;*;2
19751;*;*;*;5.162790698;1.023255814;846;301;*;*;2
19752;*;*;*;4.867801047;1.05104712;1754;764;*;*;2
19753;*;*;*;4.983894583;1.070278184;1421;683;*;*;2
19754;*;*;*;5.926724138;1.025862069;1296;464;*;*;2
19755;*;*;*;4.509090909;0.945454545;410;165;*;*;2
19756;*;*;*;4.956386293;0.981308411;1741;642;*;*;2
19757;*;*;*;5.060728745;1.030364372;1293;494;*;*;2
19758;*;*;*;4.685618729;1.107023411;651;299;*;*;2
19759;*;*;*;4.168784029;1.039927405;1637;551;*;*;2
19760;*;*;*;5.128440367;1.058103976;858;327;*;*;2
19761;*;*;*;4.897897898;1.021021021;1042;333;*;*;2
19762;*;*;*;5.841509434;1.094339623;744;265;*;*;2
19763;*;*;*;5.861861862;1.192192192;961;333;*;*;2
19764;*;*;*;4.592841163;1.040268456;1193;447;*;*;2
19765;*;*;*;5.146067416;1.08988764;451;178;*;*;2
19766;*;*;*;5.093117409;0.880566802;1266;494;*;*;2
19767;*;*;*;5.649606299;1.090551181;690;254;*;*;2
19768;*;*;*;5.756756757;1.189189189;464;148;*;*;2
19769;*;*;*;5.378787879;1.080808081;508;198;*;*;2
19770;*;*;*;5.32712766;1.059840426;2028;752;*;*;2
19771;*;*;*;5.456445993;1.066202091;652;287;*;*;2
19772;*;*;*;5.261744966;1.067114094;1316;447;*;*;2
19773;*;*;*;5.47715736;1.126903553;625;197;*;*;2
19774;*;*;*;5.781163435;1.058171745;888;361;*;*;2
19775;*;*;*;4.984615385;1.103846154;768;260;*;*;2
19776;*;*;*;5.372670807;1.086956522;982;322;*;*;2
19777;*;*;*;4.194762684;1.076923077;1363;611;*;*;2
19778;*;*;*;5.852320675;1.147679325;610;237;*;*;2
19779;*;*;*;4.914342629;1.053784861;1433;502;*;*;2
19780;*;*;*;9.179775281;2.314606742;224;89;*;*;2
19781;*;*;*;10.51282051;2.415384615;588;195;*;*;2
19782;*;*;*;6.062962963;1.1;753;270;*;*;2
19783;*;*;*;4.964332893;1.054161162;1685;757;*;*;2
19784;*;*;*;7.911111111;1.455555556;270;90;*;*;2
19785;*;*;*;6.876785714;1.460714286;1352;560;*;*;2
19786;*;*;*;7.848837209;1.744186047;423;172;*;*;2
19787;*;*;*;6.190082645;1.367768595;574;242;*;*;2
19788;*;*;*;6.129120879;1.156593407;987;364;*;*;2
19789;*;*;*;6.130434783;2.565217391;47;23;*;*;2
19790;*;*;*;7.768115942;1.736231884;918;345;*;*;2
19791;*;*;*;5.951923077;1.538461538;287;104;*;*;2
19792;*;*;*;6.338842975;1.702479339;301;121;*;*;2
19793;*;*;*;5.85106383;1.336879433;675;282;*;*;2
19794;*;*;*;6.103174603;1.626984127;301;126;*;*;2
19795;*;*;*;5.205882353;1.485294118;316;136;*;*;2
19796;*;*;*;5.712598425;1.094488189;695;254;*;*;2
19797;*;*;*;4.766666667;1.093939394;847;330;*;*;2
19798;*;*;*;5.427860697;1.07960199;539;201;*;*;2
19799;*;*;*;3.950819672;1.37704918;152;61;*;*;2
19800;*;*;*;11.59649123;2.561403509;131;57;*;*;2
19801;*;*;*;7.448979592;2.081632653;140;49;*;*;2
19802;*;*;*;12.25;3.5;18;8;*;*;2
19803;*;*;*;12.32;2.993333333;396;150;*;*;2
19804;*;*;*;6475;1.35;216;80;*;*;2
19805;*;*;*;3.594594595;0.945945946;87;37;*;*;2
19806;*;*;*;8.471698113;2.849056604;141;53;*;*;2
19807;*;*;*;9.789473684;3.187969925;320;133;*;*;2
19808;*;*;*;6.06401766;1.136865342;1368;453;*;*;2
19809;*;*;*;6.928961749;1.469945355;636;183;*;*;2
19810;*;*;*;6.36;1.848888889;570;225;*;*;2
19811;*;*;*;5.598778004;1.17107943;1195;491;*;*;2
19812;*;*;*;6.343575419;1.111731844;986;358;*;*;2
19813;*;*;*;4.955752212;0.796460177;310;113;*;*;2
19814;*;*;*;5.300632911;1.180379747;1131;316;*;*;2
19815;*;*;*;4.88372093;1.096345515;1222;301;*;*;2
19816;*;*;*;4.359797297;1.060810811;2732;592;*;*;2
19817;*;*;*;4.790291262;1.009708738;1721;515;*;*;2
19818;*;*;*;4.88590604;2.919463087;461;149;*;*;2
19819;*;*;*;3.913924051;1.050632911;1704;395;*;*;2
